Interval_Score_95,Interval_Score_90,CRPS,RMSE,MAE,R2,Outer_Fold,Hyper_Row,SNV,SG,window_length,polyorder,deriv,bin_size,Factor
291.8521058729755,222.85289238146018,24.6469677412583,58.04212164244423,34.57825503884811,0.4211680817345145,1,128,True,True,3.0,2.0,1.0,10,1.2000000000000002
291.6217505184958,223.93925131283393,24.652518073620893,58.04212164244423,34.57825503884811,0.4211680817345145,1,129,True,True,3.0,2.0,1.0,10,1.25
291.6133273168723,225.33184005611193,24.67681953546719,58.04212164244423,34.57825503884811,0.4211680817345145,1,130,True,True,3.0,2.0,1.0,10,1.3
291.91348460316664,227.39084333260618,24.717703933203904,58.042121837203396,34.57825516457796,0.4211680778499969,1,131,True,True,3.0,2.0,1.0,10,1.35
378.87541765527544,270.4500555688135,27.05314583226483,62.7108906061578,36.82133446287721,0.3243032185044107,1,132,True,True,3.0,2.0,2.0,10,0.8
362.996377882653,263.0502297945984,26.87355338490941,62.7108906061578,36.82133446287721,0.3243032185044107,1,133,True,True,3.0,2.0,2.0,10,0.8500000000000001
350.0127026233976,257.2629092245338,26.724361575578214,62.71089062460776,36.82133439867473,0.32430321810682183,1,134,True,True,3.0,2.0,2.0,10,0.9
339.5762941912902,252.73922267069474,26.602633975780147,62.7108906061578,36.82133446287721,0.3243032185044107,1,135,True,True,3.0,2.0,2.0,10,0.95
331.24185237622277,249.078909227385,26.506440135715128,62.7108906061578,36.82133446287721,0.3243032185044107,1,136,True,True,3.0,2.0,2.0,10,1.0
324.7433725789716,246.5276801269345,26.434731557358617,62.71089062460776,36.82133439867473,0.32430321810682183,1,137,True,True,3.0,2.0,2.0,10,1.05
319.45272581299344,244.73381995947645,26.38797067497572,62.71089062460776,36.82133439867473,0.32430321810682183,1,138,True,True,3.0,2.0,2.0,10,1.1
316.0446609983827,243.78460884774722,26.363010101907115,62.7108906061578,36.82133446287721,0.3243032185044107,1,139,True,True,3.0,2.0,2.0,10,1.15
313.6949828786945,243.71433174519953,26.358511171316653,62.71089062460776,36.82133439867473,0.32430321810682183,1,140,True,True,3.0,2.0,2.0,10,1.2000000000000002
312.7639740281374,244.41678160259423,26.371013826370167,62.7108906061578,36.82133446287721,0.3243032185044107,1,141,True,True,3.0,2.0,2.0,10,1.25
313.4737248821781,245.33198422875896,26.403770104488565,62.71089062460776,36.82133439867473,0.32430321810682183,1,142,True,True,3.0,2.0,2.0,10,1.3
314.35777721187543,246.85094701082653,26.45406002857482,62.7108906061578,36.82133446287721,0.3243032185044107,1,143,True,True,3.0,2.0,2.0,10,1.35
359.0677086267743,262.82559340039677,25.932395444246016,58.884932215925524,35.246383856249686,0.40423597896719055,1,144,True,True,7.0,1.0,1.0,10,0.8
340.8886805869577,254.019261165749,25.75844097380138,58.884932215925524,35.246383856249686,0.40423597896719055,1,145,True,True,7.0,1.0,1.0,10,0.8500000000000001
325.05465686632834,246.63210620108413,25.6119628499884,58.884932215925524,35.246383856249686,0.40423597896719055,1,146,True,True,7.0,1.0,1.0,10,0.9
313.9350580201334,240.0220261006389,25.49004478738554,58.88493211162471,35.24638397094474,0.40423598107770253,1,147,True,True,7.0,1.0,1.0,10,0.95
306.44630502739983,235.34346435056884,25.391584277078042,58.88493211162471,35.24638397094474,0.40423598107770253,1,148,True,True,7.0,1.0,1.0,10,1.0
300.9849408025925,231.63039758328134,25.3145693298429,58.88493211162471,35.24638397094474,0.40423598107770253,1,149,True,True,7.0,1.0,1.0,10,1.05
296.51622269533004,228.3787560807963,25.26051566053773,58.884932215925524,35.246383856249686,0.40423597896719055,1,150,True,True,7.0,1.0,1.0,10,1.1
292.9811964507372,226.46861003216566,25.226046225512878,58.88493211162471,35.24638397094474,0.40423598107770253,1,151,True,True,7.0,1.0,1.0,10,1.15
290.3712676930025,225.751195788797,25.210388664985565,58.88493211162471,35.24638397094474,0.40423598107770253,1,152,True,True,7.0,1.0,1.0,10,1.2000000000000002
289.2646702182409,226.58032699715565,25.20970655688384,58.88493211162471,35.24638397094474,0.40423598107770253,1,153,True,True,7.0,1.0,1.0,10,1.25
288.5213634590618,227.50228909566377,25.2285600379623,58.884932215925524,35.246383856249686,0.40423597896719055,1,154,True,True,7.0,1.0,1.0,10,1.3
288.61134324428866,228.9640316759265,25.26354514857825,58.884932215925524,35.246383856249686,0.40423597896719055,1,155,True,True,7.0,1.0,1.0,10,1.35
360.5631364256398,263.1038488079616,25.905171821930086,58.81117173951473,35.237073008755786,0.4057275766948196,1,156,True,True,7.0,2.0,1.0,10,0.8
341.96984522882553,254.55785216164713,25.732075802671226,58.81117195555723,35.237073218417,0.40572757232870704,1,157,True,True,7.0,2.0,1.0,10,0.8500000000000001
326.1181107058198,246.93750352689662,25.586292721829068,58.81117173951473,35.237073008755786,0.4057275766948196,1,158,True,True,7.0,2.0,1.0,10,0.9
313.9279183271902,240.5863800553115,25.464839844384883,58.81117195555723,35.237073218417,0.40572757232870704,1,159,True,True,7.0,2.0,1.0,10,0.95
304.54232921679215,236.13555611292387,25.36665711962633,58.81117173951473,35.237073008755786,0.4057275766948196,1,160,True,True,7.0,2.0,1.0,10,1.0
298.8968116480792,232.28202099676875,25.290093960585203,58.81117173951473,35.237073008755786,0.4057275766948196,1,161,True,True,7.0,2.0,1.0,10,1.05
294.22263495624435,229.01175256340105,25.23656846784107,58.81117173951473,35.237073008755786,0.4057275766948196,1,162,True,True,7.0,2.0,1.0,10,1.1
290.9301281932751,226.7255398584444,25.20258102258824,58.81117195555723,35.237073218417,0.40572757232870704,1,163,True,True,7.0,2.0,1.0,10,1.15
288.7340351666208,225.72034867909966,25.187519253459417,58.81117195555723,35.237073218417,0.40572757232870704,1,164,True,True,7.0,2.0,1.0,10,1.2000000000000002
288.02973999723457,225.71053694327094,25.18754716092416,58.81117195555723,35.237073218417,0.40572757232870704,1,165,True,True,7.0,2.0,1.0,10,1.25
287.61619792720245,226.601405339758,25.2068922913331,58.81117173951473,35.237073008755786,0.4057275766948196,1,166,True,True,7.0,2.0,1.0,10,1.3
287.7407169980115,227.99310296823165,25.24229960387388,58.81117195555723,35.237073218417,0.40572757232870704,1,167,True,True,7.0,2.0,1.0,10,1.35
377.3790088560722,270.2055026743048,26.299855739057975,60.15905086205803,35.66245684658759,0.37817544955461213,1,168,True,True,7.0,2.0,2.0,10,0.8
