Interval_Score_95,Interval_Score_90,CRPS,RMSE,MAE,R2,Outer_Fold,Hyper_Row,SNV,SG,window_length,polyorder,deriv,bin_size,Factor
5.291440594079284,4.276441962989818,0.48393184047522764,0.9751320952034273,0.6487624730334878,0.869434174397026,1,0,True,True,3.0,1.0,1.0,5,0.8
5.040185607833916,4.113897339909809,0.4810747065722884,0.9751320952034273,0.6487624730334878,0.869434174397026,1,1,True,True,3.0,1.0,1.0,5,0.8500000000000001
4.839638823546668,3.9989214006179177,0.4787942619642022,0.9751320952034273,0.6487624730334878,0.869434174397026,1,2,True,True,3.0,1.0,1.0,5,0.9
4.696817707714493,3.916478895455557,0.4770196995624523,0.9751320984320679,0.6487624737858605,0.8694341735324249,1,3,True,True,3.0,1.0,1.0,5,0.95
4.590696454549739,3.853572816032848,0.4757326277670614,0.9751320952034273,0.6487624730334878,0.869434174397026,1,4,True,True,3.0,1.0,1.0,5,1.0
4.506253112499376,3.81487386256749,0.47489373755665626,0.9751320984320679,0.6487624737858605,0.8694341735324249,1,5,True,True,3.0,1.0,1.0,5,1.05
4.434046004798269,3.7884310544122317,0.4744833171902692,0.9751320952034273,0.6487624730334878,0.869434174397026,1,6,True,True,3.0,1.0,1.0,5,1.1
4.390533205503167,3.785529917537079,0.47446193368313555,0.9751320952034273,0.6487624730334878,0.869434174397026,1,7,True,True,3.0,1.0,1.0,5,1.15
4.392951011574118,3.795692723563142,0.4748199425853471,0.9751320952034273,0.6487624730334878,0.869434174397026,1,8,True,True,3.0,1.0,1.0,5,1.2000000000000002
4.434740102307827,3.820452436407686,0.47560347396384095,0.9751320984320679,0.6487624737858605,0.8694341735324249,1,9,True,True,3.0,1.0,1.0,5,1.25
4.502312874392741,3.847835617095525,0.4766474175994911,0.9751320952034273,0.6487624730334878,0.869434174397026,1,10,True,True,3.0,1.0,1.0,5,1.3
4.58887455807829,3.882893344128784,0.477992369743136,0.9751320984320679,0.6487624737858605,0.8694341735324249,1,11,True,True,3.0,1.0,1.0,5,1.35
5.340756265595451,4.315161625767155,0.4889866077073843,0.9807807502268538,0.656469504679403,0.8679171339202967,1,12,True,True,3.0,2.0,1.0,5,0.8
5.092518642105862,4.1541048687102915,0.48600878944069886,0.9807807570007493,0.6564695123703249,0.8679171320958002,1,13,True,True,3.0,2.0,1.0,5,0.8500000000000001
