Interval_Score_95,Interval_Score_90,CRPS,RMSE,MAE,R2,Outer_Fold,Hyper_Row,SNV,SG,window_length,polyorder,deriv,bin_size,Factor
3.43768757272402,2.7094560062609414,0.29852238635549494,0.597916597411522,0.397700880956934,0.8398438578240447,1,0,True,True,3.0,1.0,1.0,5,0.8
3.2868690739423663,2.6373225434632324,0.2971677788624397,0.597916597411522,0.397700880956934,0.8398438578240447,1,1,True,True,3.0,1.0,1.0,5,0.8500000000000001
3.172316951491722,2.5775465211853237,0.29617612619810507,0.5979166035116781,0.3977008840082237,0.8398438545561058,1,2,True,True,3.0,1.0,1.0,5,0.9
3.0880591490868934,2.5365824965240242,0.29549994140205255,0.597916597411522,0.397700880956934,0.8398438578240447,1,3,True,True,3.0,1.0,1.0,5,0.95
3.0216049438898893,2.505530021384588,0.2951237000413235,0.597916597411522,0.397700880956934,0.8398438578240447,1,4,True,True,3.0,1.0,1.0,5,1.0
2.9657219897271205,2.486216850275746,0.2950324784942296,0.5979166035116781,0.3977008840082237,0.8398438545561058,1,5,True,True,3.0,1.0,1.0,5,1.05
2.9383125281559637,2.4758500241756773,0.29520575970495905,0.5979166035116781,0.3977008840082237,0.8398438545561058,1,6,True,True,3.0,1.0,1.0,5,1.1
2.943644990990406,2.480174513614696,0.29562093802118394,0.5979166035116781,0.3977008840082237,0.8398438545561058,1,7,True,True,3.0,1.0,1.0,5,1.15
2.9818910149253934,2.489939053400536,0.2962705469505537,0.597916597411522,0.397700880956934,0.8398438578240447,1,8,True,True,3.0,1.0,1.0,5,1.2000000000000002
3.0265319973522953,2.507464210686978,0.2971755286255187,0.5979166035116781,0.3977008840082237,0.8398438545561058,1,9,True,True,3.0,1.0,1.0,5,1.25
3.08975201377026,2.5258653261509383,0.2982454101501677,0.597916597411522,0.397700880956934,0.8398438578240447,1,10,True,True,3.0,1.0,1.0,5,1.3
3.157333858426122,2.5550850428128813,0.2995010638783192,0.5979166035116781,0.3977008840082237,0.8398438545561058,1,11,True,True,3.0,1.0,1.0,5,1.35
3.5020197237022797,2.7499646430137616,0.3025162175322598,0.6050962672321856,0.40354027775067935,0.8359745157585161,1,12,True,True,3.0,2.0,1.0,5,0.8
3.3398804802128845,2.6782266743596104,0.3010818483387394,0.6050962672321856,0.40354027775067935,0.8359745157585161,1,13,True,True,3.0,2.0,1.0,5,0.8500000000000001
