Interval_Score_95,Interval_Score_90,CRPS,RMSE,MAE,R2,Outer_Fold,Hyper_Row,SNV,SG,window_length,polyorder,deriv,bin_size,Factor
1.2517743297913968,1.004230040487367,0.1232842432684029,0.22597796463177885,0.17075196021402367,0.7301036002638301,1,0,True,True,3.0,1.0,1.0,5,0.8
1.2071062431763464,0.9754454318470572,0.12248834551824862,0.22597796463177885,0.17075196021402367,0.7301036002638301,1,1,True,True,3.0,1.0,1.0,5,0.8500000000000001
1.172537873737608,0.954234576659985,0.12185193096298924,0.22597796463177885,0.17075196021402367,0.7301036002638301,1,2,True,True,3.0,1.0,1.0,5,0.9
1.1460898848770376,0.940858451982367,0.12135484502884046,0.22597796463177885,0.17075196021402367,0.7301036002638301,1,3,True,True,3.0,1.0,1.0,5,0.95
1.1271757988575297,0.9341070140394556,0.12100303132102534,0.22599727745917134,0.17076904743617247,0.7300574658070691,1,4,True,True,3.0,1.0,1.0,5,1.0
1.1111997671247698,0.9299615053441713,0.12074621399906274,0.22597796463177885,0.17075196021402367,0.7301036002638301,1,5,True,True,3.0,1.0,1.0,5,1.05
1.1025238588180646,0.929402152351711,0.12061329014166008,0.22597794703510954,0.17075193346299095,0.730103642296933,1,6,True,True,3.0,1.0,1.0,5,1.1
1.1015474949444826,0.9310177548904739,0.12058392402782717,0.22597796463177885,0.17075196021402367,0.7301036002638301,1,7,True,True,3.0,1.0,1.0,5,1.15
1.1070965047303956,0.9349228493796157,0.12064995048384046,0.22597794703510954,0.17075193346299095,0.730103642296933,1,8,True,True,3.0,1.0,1.0,5,1.2000000000000002
1.1180500327454042,0.9417497782018374,0.1208120426970926,0.22597796463177885,0.17075196021402367,0.7301036002638301,1,9,True,True,3.0,1.0,1.0,5,1.25
1.1341909284177034,0.9485913775579122,0.12105027663915388,0.22597794703510954,0.17075193346299095,0.730103642296933,1,10,True,True,3.0,1.0,1.0,5,1.3
1.153144190923362,0.9584321273493399,0.12136276466232898,0.22597794703510954,0.17075193346299095,0.730103642296933,1,11,True,True,3.0,1.0,1.0,5,1.35
1.2658652339041818,1.0031863019978011,0.12346141799432532,0.22658833563129477,0.17100346761866672,0.7286436400909961,1,12,True,True,3.0,2.0,1.0,5,0.8
1.2234914953544798,0.9778722135749806,0.12266171514559261,0.2265883277461828,0.17100345156804708,0.7286436589770102,1,13,True,True,3.0,2.0,1.0,5,0.8500000000000001
1.188063705786749,0.9590794781314373,0.12202142109304592,0.22658833563129477,0.17100346761866672,0.7286436400909961,1,14,True,True,3.0,2.0,1.0,5,0.9
