Interval_Score_95,Interval_Score_90,CRPS,RMSE,MAE,R2,Outer_Fold,Hyper_Row,SNV,SG,window_length,polyorder,deriv,bin_size,ST,ABS
25.48211816851922,20.708697547083315,2.53677217300433,5.161586623975093,3.5289910066345125,0.9389543603029804,1,0,True,True,3.0,1.0,1.0,5,0.9,True
24.938419951295785,20.4002062929964,2.5283295925441824,5.148747400164941,3.531690481969718,0.9392576793713152,1,1,True,True,3.0,1.0,1.0,5,0.9,False
24.559266746462143,20.326446448268594,2.528006320257073,5.162467639016758,3.5337338075062665,0.9389335191466962,1,2,True,True,3.0,1.0,1.0,5,1.0,True
24.381466158643512,20.170952750121728,2.5228013620799756,5.152436786119192,3.5402669656494057,0.9391705971595313,1,3,True,True,3.0,1.0,1.0,5,1.0,False
24.093691058780838,20.141933275974484,2.5235323485326484,5.1660250482597405,3.541403875377703,0.9388493294424157,1,4,True,True,3.0,1.0,1.0,5,1.1,True
24.151239073460435,20.081614846768588,2.5211556345523403,5.160325647456991,3.5518156820727937,0.9389841835806025,1,5,True,True,3.0,1.0,1.0,5,1.1,False
23.99985190628287,20.0680036926002,2.522914494140518,5.172357696457695,3.5517915103746494,0.9386993173816849,1,6,True,True,3.0,1.0,1.0,5,1.2,True
24.264928959529495,20.120443655096967,2.5230601625429565,5.175035731460599,3.5683995274975793,0.9386358229822469,1,7,True,True,3.0,1.0,1.0,5,1.2,False
24.22136128467062,20.111348407633006,2.525900064259781,5.183085875321179,3.564796334730793,0.9384447616263286,1,8,True,True,3.0,1.0,1.0,5,1.3,True
24.570825477803407,20.291261229575266,2.528426925930648,5.201084288365773,3.5945021032785465,0.938016514735101,1,9,True,True,3.0,1.0,1.0,5,1.3,False
24.709614275548436,20.322091428962697,2.5325730882958535,5.199919840901473,3.5821374475872365,0.938044266037947,1,10,True,True,3.0,1.0,1.0,5,1.4,True
25.1884161011534,20.601165186305533,2.5374954882279552,5.245694750405661,3.6343181832140985,0.9369486718978846,1,11,True,True,3.0,1.0,1.0,5,1.4,False
25.459591285710918,20.791928109413778,2.55739932586647,5.1975841203070186,3.5520240562995387,0.9380999125814294,1,12,True,True,3.0,2.0,1.0,5,0.9,True
25.101974057281836,20.5822614519994,2.5501193785859346,5.187810099436122,3.555776700465241,0.938332499056689,1,13,True,True,3.0,2.0,1.0,5,0.9,False
24.632375629553454,20.38813489750759,2.5479414188994833,5.19684588066224,3.5559827825297474,0.938117495309171,1,14,True,True,3.0,2.0,1.0,5,1.0,True
24.489043266542495,20.305384708821858,2.54362386187901,5.188945389761915,3.5633586842080827,0.9383055057102181,1,15,True,True,3.0,2.0,1.0,5,1.0,False
24.066844324911795,20.166680222975423,2.5428089340956403,5.198287880649393,3.5628662668471587,0.9380831487253991,1,16,True,True,3.0,2.0,1.0,5,1.1,True
24.15676841896346,20.19216362189444,2.5410265688165365,5.193106281785064,3.57334884212863,0.9382065233419934,1,17,True,True,3.0,2.0,1.0,5,1.1,False
23.95561566493287,20.079505070396092,2.5415177649027796,5.2024855632182,3.5721401082181994,0.9379831110851315,1,18,True,True,3.0,2.0,1.0,5,1.2,True
24.23515817125917,20.205527010004115,2.542013450509436,5.202231316292136,3.586652367981085,0.9379891725024658,1,19,True,True,3.0,2.0,1.0,5,1.2,False
24.163841151254875,20.15527173145289,2.5438694804136723,5.210310884303066,3.5840907804427604,0.9377964053091297,1,20,True,True,3.0,2.0,1.0,5,1.3,True
24.503888404386075,20.339734224584294,2.546471216913815,5.220094519467514,3.606815756654673,0.9375625810071389,1,21,True,True,3.0,2.0,1.0,5,1.3,False
24.623009553965478,20.328426907473826,2.549847904539017,5.223885993850664,3.6010156239567097,0.9374718486094984,1,22,True,True,3.0,2.0,1.0,5,1.4,True
25.102314904896442,20.582391581729283,2.5545867441371866,5.253111754916122,3.6426684824982334,0.9367702464961165,1,23,True,True,3.0,2.0,1.0,5,1.4,False
34.30459360053128,27.783762940517818,3.2393569061622713,6.369583146278075,4.3921598788230645,0.9070369785024905,1,24,True,True,3.0,2.0,2.0,5,0.9,True
32.53185087032773,26.68211084395271,3.2188160961820818,6.364005481640274,4.394462345024311,0.9071997174197953,1,25,True,True,3.0,2.0,2.0,5,0.9,False
32.22454614759662,26.668497264803207,3.216572890478881,6.361784275336479,4.390091077809916,0.9072644856231203,1,26,True,True,3.0,2.0,2.0,5,1.0,True
30.982518148622873,25.834761527276807,3.201366967887615,6.356114871983828,4.391530361616929,0.907429697376921,1,27,True,True,3.0,2.0,2.0,5,1.0,False
30.647440046280998,25.78478393046418,3.198668664508703,6.354636469542628,4.388956162437984,0.9074727552033092,1,28,True,True,3.0,2.0,2.0,5,1.1,True
29.909398106338266,25.220186955129616,3.187836491567162,6.348824479927423,4.389872648873135,0.9076419297786853,1,29,True,True,3.0,2.0,2.0,5,1.1,False
29.547348649103878,25.158777000860614,3.1851860509646865,6.34889896377328,4.389926429149312,0.9076397626925922,1,30,True,True,3.0,2.0,2.0,5,1.2,True
29.198597603058246,24.82130821289555,3.1780258880472356,6.343006244009485,4.393592000509211,0.9078111311220248,1,31,True,True,3.0,2.0,2.0,5,1.2,False
28.835623848154032,24.74018107356731,3.1757806908555963,6.344907878785746,4.394942988185695,0.9077558463465663,1,32,True,True,3.0,2.0,2.0,5,1.3,True
28.98432015503272,24.562750377628277,3.171812321591789,6.340425799229827,4.402722861623029,0.9078861239212599,1,33,True,True,3.0,2.0,2.0,5,1.3,False
28.789921670943123,24.493862435660557,3.17033320394788,6.344051860858683,4.404941159712483,0.9077807347528639,1,34,True,True,3.0,2.0,2.0,5,1.4,True
29.05527789930475,24.447320708720245,3.1692205439066043,6.344663805004391,4.4230844756496905,0.907762943044196,1,35,True,True,3.0,2.0,2.0,5,1.4,False
25.26680095734135,20.64240755372763,2.552382898811665,5.22925008152638,3.539174553187666,0.9373433700436131,1,36,True,True,7.0,1.0,1.0,5,0.9,True
24.75328581396694,20.432374922122392,2.5456040599964864,5.223761544429373,3.544088220328803,0.9374748278091108,1,37,True,True,7.0,1.0,1.0,5,0.9,False
24.572195308572947,20.346674674356468,2.544833187218875,5.2287621376856155,3.544000537532576,0.937355062538639,1,38,True,True,7.0,1.0,1.0,5,1.0,True
24.314720250781086,20.264257404279242,2.541294546836686,5.2274657839769745,3.5516300872866933,0.9373861214882616,1,39,True,True,7.0,1.0,1.0,5,1.0,False
24.205123594399087,20.21834138600054,2.5418808533592787,5.231985970854081,3.551784047371542,0.9372777902967906,1,40,True,True,7.0,1.0,1.0,5,1.1,True
24.17721222961768,20.22145771478704,2.541118256982185,5.236281890882468,3.564648414895377,0.9371747471237839,1,41,True,True,7.0,1.0,1.0,5,1.1,False
24.268727255736962,20.261688381558884,2.5430700525704726,5.23942820869219,3.5621768649129346,0.9370992249870983,1,42,True,True,7.0,1.0,1.0,5,1.2,True
24.390262271378184,20.337200412241973,2.5447492021195757,5.2532572807557605,3.583370652941133,0.9367667431667177,1,43,True,True,7.0,1.0,1.0,5,1.2,False
24.604797949128866,20.41857165474377,2.5480937119736335,5.252913734519076,3.575956366807849,0.9367750134020906,1,44,True,True,7.0,1.0,1.0,5,1.3,True
24.93812270050798,20.547672739871587,2.5520401847993135,5.283851668412362,3.6100578389027347,0.9360280714945018,1,45,True,True,7.0,1.0,1.0,5,1.3,False
25.268144830246293,20.685459500776936,2.556858332188178,5.273990043307029,3.5950555161373146,0.9362666393044188,1,46,True,True,7.0,1.0,1.0,5,1.4,True
25.84676815450275,20.896005076078012,2.5631362204765167,5.33668175769104,3.6561670043859706,0.9347424418342697,1,47,True,True,7.0,1.0,1.0,5,1.4,False
25.604200498920672,20.76585928353822,2.5431452063950806,5.22302356991373,3.5300205173866943,0.9374924927518808,1,48,True,True,7.0,2.0,1.0,5,0.9,True
25.19557072169985,20.584691498423357,2.539397525431342,5.230364074256653,3.5403746301963985,0.9373166715825079,1,49,True,True,7.0,2.0,1.0,5,0.9,False
24.93598381700556,20.450125478260315,2.5362322292310435,5.224512347881793,3.536909086206016,0.9374568532180624,1,50,True,True,7.0,2.0,1.0,5,1.0,True
24.752506237377794,20.39203823097625,2.535518461708294,5.236062829940236,3.5503567637434177,0.937180003628876,1,51,True,True,7.0,2.0,1.0,5,1.0,False
24.59126255722902,20.33025827180453,2.5337980979274835,5.2298876449039655,3.5461502636298223,0.9373280906030605,1,52,True,True,7.0,2.0,1.0,5,1.1,True
24.532673442514213,20.371903343922963,2.5356384983066294,5.2474043100058,3.5652415951706082,0.9369075686417316,1,53,True,True,7.0,2.0,1.0,5,1.1,False
24.484151178121902,20.39354134542243,2.5354281180197975,5.24006128662208,3.558719717336069,0.9370840235198272,1,54,True,True,7.0,2.0,1.0,5,1.2,True
24.585290451370817,20.506892784782078,2.5395095443051647,5.267279566568417,3.586465105201218,0.9364287211991963,1,55,True,True,7.0,2.0,1.0,5,1.2,False
24.729851723386062,20.563107477164035,2.54082813347556,5.256513857037164,3.575364216781766,0.9366883202983449,1,56,True,True,7.0,2.0,1.0,5,1.3,True
24.972075389444743,20.71627435242812,2.546970648513325,5.300667122239041,3.6150724852402787,0.9356202520585455,1,57,True,True,7.0,2.0,1.0,5,1.3,False
25.368405023095985,20.841951292661264,2.5499029154197577,5.280146306416153,3.595473506440621,0.9361177621422934,1,58,True,True,7.0,2.0,1.0,5,1.4,True
25.883887753747455,21.056308121701278,2.558163830114572,5.3553933553531445,3.6544650196861923,0.9342840244483649,1,59,True,True,7.0,2.0,1.0,5,1.4,False
29.02434533842817,23.6334662878831,2.8460231548623964,5.689193375780309,3.8946591004750166,0.9258366054226813,1,60,True,True,7.0,2.0,2.0,5,0.9,True
28.624546751902447,23.433016643952186,2.8447222245202552,5.722866280421687,3.9113425918916165,0.9249560984037776,1,61,True,True,7.0,2.0,2.0,5,0.9,False
27.771393271682975,22.973788429276304,2.831560516917562,5.687480451064614,3.8990356974982947,0.925881257512665,1,62,True,True,7.0,2.0,2.0,5,1.0,True
27.633090524151818,22.915003440156056,2.8334784871607672,5.7212491668180485,3.9169715099548723,0.9249985028083498,1,63,True,True,7.0,2.0,2.0,5,1.0,False
26.92556266396778,22.52412967561505,2.8218212057493894,5.687882205466587,3.906276190732338,0.9258707858871228,1,64,True,True,7.0,2.0,2.0,5,1.1,True
27.104041163750818,22.58021129030332,2.826302888553223,5.72236273578121,3.925171773998801,0.9249693037768025,1,65,True,True,7.0,2.0,2.0,5,1.1,False
26.53662290747002,22.262698524630252,2.816311680204144,5.690596947133841,3.915581392539668,0.9258000074554076,1,66,True,True,7.0,2.0,2.0,5,1.2,True
26.893854198081296,22.394674235607432,2.822975914073659,5.729084443895526,3.9372102156929345,0.9247929323483297,1,67,True,True,7.0,2.0,2.0,5,1.2,False
26.496842300072625,22.15963009731298,2.814819518811509,5.696991654385851,3.9286612328105357,0.9256331519099759,1,68,True,True,7.0,2.0,2.0,5,1.3,True
27.003031394926396,22.37655926820774,2.823505902274276,5.746517158702586,3.9577048875506433,0.9243345491438677,1,69,True,True,7.0,2.0,2.0,5,1.3,False
26.85896758310925,22.239687783186433,2.8172055304497676,5.708231638177241,3.9462212109131034,0.9253394155654605,1,70,True,True,7.0,2.0,2.0,5,1.4,True
27.448453510626837,22.551949137223552,2.827851453248808,5.78260900675137,3.99042467984043,0.9233811083699599,1,71,True,True,7.0,2.0,2.0,5,1.4,False
23.99825878798711,20.073285842510295,2.5558659570609614,5.151277081682155,3.5571061418568104,0.9391979768993747,1,72,True,True,13.0,1.0,1.0,5,0.9,True
24.01623427550221,20.089772967436204,2.5607475009655647,5.202258574777565,3.592557011078651,0.9379885226560583,1,73,True,True,13.0,1.0,1.0,5,0.9,False
23.70731346202599,19.84213306459103,2.5511713284513724,5.161495453761066,3.567213416467375,0.9389565168084464,1,74,True,True,13.0,1.0,1.0,5,1.0,True
23.848715590226867,19.917006412361648,2.55907206872209,5.218334774815657,3.60252769979822,0.9376046704344302,1,75,True,True,13.0,1.0,1.0,5,1.0,False
23.798251570692237,19.778362133058224,2.551242594647271,5.177653233790547,3.581132807872071,0.9385737320112088,1,76,True,True,13.0,1.0,1.0,5,1.1,True
24.08092435579982,19.97659864733296,2.5615181933012363,5.241646222520158,3.617185321262141,0.937045957984022,1,77,True,True,13.0,1.0,1.0,5,1.1,False
24.183791020809352,19.91606675826149,2.555575878778665,5.200536406458393,3.600964068831434,0.9380295727205508,1,78,True,True,13.0,1.0,1.0,5,1.2,True
24.514550310030558,20.192286145636945,2.5677685505349332,5.276476477093882,3.6420486769201377,0.9362065306825582,1,79,True,True,13.0,1.0,1.0,5,1.2,False
24.736277977514067,20.24463204548369,2.5638803780377315,5.230967636646103,3.6271889718016936,0.9373022039539282,1,80,True,True,13.0,1.0,1.0,5,1.3,True
25.168956107879254,20.583713358281205,2.5778317564201254,5.329695053771487,3.6854330813232674,0.9349131984228425,1,81,True,True,13.0,1.0,1.0,5,1.3,False
25.573155041998266,20.711132838047238,2.5760992104752183,5.270213107665014,3.6626178396366753,0.9363578911292002,1,82,True,True,13.0,1.0,1.0,5,1.4,True
26.16426997030935,21.110566541155457,2.591896216725279,5.411770004075112,3.7469486595036106,0.93289314731661,1,83,True,True,13.0,1.0,1.0,5,1.4,False
24.162159694361318,20.2850659866654,2.5684687515422664,5.199213499509258,3.5566114457760425,0.9380610966539871,1,84,True,True,13.0,2.0,1.0,5,0.9,True
23.969167730082635,20.123690253387494,2.5654241011086807,5.204765906705454,3.568845719876497,0.9379287329228292,1,85,True,True,13.0,2.0,1.0,5,0.9,False
23.785371591131952,19.95446899662847,2.5624264505703547,5.201991973167043,3.566077304053608,0.9379948783324914,1,86,True,True,13.0,2.0,1.0,5,1.0,True
23.84844511120383,19.92632159946008,2.562815135079341,5.213433870150612,3.5790772582504897,0.9377218150711122,1,87,True,True,13.0,2.0,1.0,5,1.0,False
23.802344708757012,19.853838845021595,2.5611975656441626,5.210531367897244,3.579368883630504,0.9377911406857253,1,88,True,True,13.0,2.0,1.0,5,1.1,True
24.045043001001044,19.92522551735855,2.5643852134773337,5.229816647021308,3.5979522801381836,0.9373297921855683,1,89,True,True,13.0,2.0,1.0,5,1.1,False
24.16546397055349,19.953070462669597,2.564267507604438,5.2259538346694745,3.602914359358885,0.9374223360991356,1,90,True,True,13.0,2.0,1.0,5,1.2,True
24.497099233710248,20.151202233275725,2.569861536666922,5.2582084837529806,3.6295377009714134,0.9366474921140732,1,91,True,True,13.0,2.0,1.0,5,1.2,False
24.732252211256416,20.256923945053764,2.571379619275303,5.248810110134231,3.6305056003501006,0.936873758695411,1,92,True,True,13.0,2.0,1.0,5,1.3,True
25.164557406143253,20.542010544058652,2.579214629604559,5.305638044819457,3.674329965412199,0.9354994458299631,1,93,True,True,13.0,2.0,1.0,5,1.3,False
25.534768547282813,20.726070164630993,2.5824935485431872,5.281436439825964,3.6644059831263474,0.9360865407808875,1,94,True,True,13.0,2.0,1.0,5,1.4,True
26.069708168757412,21.091113311879933,2.5926453330697696,5.382815720546207,3.733887305935168,0.9336093022878981,1,95,True,True,13.0,2.0,1.0,5,1.4,False
27.892466999203762,22.664044188249328,2.728495409186595,5.508382822155036,3.762836239481708,0.930475729742523,1,96,True,True,13.0,2.0,2.0,5,0.9,True
27.055631344649434,22.35816382759918,2.7191865667377235,5.506558937570021,3.7631341203900908,0.9305217625822069,1,97,True,True,13.0,2.0,2.0,5,0.9,False
26.75512680599432,22.185116054299503,2.7175750475465454,5.508328313612267,3.7660967646273797,0.9304771056991443,1,98,True,True,13.0,2.0,2.0,5,1.0,True
26.202994247639833,21.98285422853467,2.711707845136046,5.507707544761053,3.768028001063,0.9304927747780064,1,99,True,True,13.0,2.0,2.0,5,1.0,False
26.01815395234845,21.837098393834825,2.7110623829400984,5.510043345338312,3.7713999082129264,0.9304338067073197,1,100,True,True,13.0,2.0,2.0,5,1.1,True
25.677833040833974,21.700880133587383,2.708016653957225,5.511404343818652,3.774549053561303,0.9303994363147516,1,101,True,True,13.0,2.0,2.0,5,1.1,False
25.681634188701526,21.613989771833594,2.7084178444420055,5.51381577948452,3.7777991124991783,0.9303385175403136,1,102,True,True,13.0,2.0,2.0,5,1.2,True
25.574457583888883,21.538658554055747,2.7078798249567493,5.520119388901201,3.786591423510836,0.9301791470414622,1,103,True,True,13.0,2.0,2.0,5,1.2,False
25.63268076922081,21.548920055592713,2.709488760981202,5.520868266508985,3.7868232888894533,0.930160201501924,1,104,True,True,13.0,2.0,2.0,5,1.3,True
25.667226633550744,21.569362529364074,2.7112758526418204,5.538562556056745,3.8119936315742478,0.9297118133641178,1,105,True,True,13.0,2.0,2.0,5,1.3,False
25.879289940731056,21.672207269895964,2.7143228629099823,5.532518122200639,3.803988200718691,0.9298651457359534,1,106,True,True,13.0,2.0,2.0,5,1.4,True
26.04120878083174,21.738510957105298,2.7184433561384256,5.574561818881568,3.8511252922229313,0.9287951328682127,1,107,True,True,13.0,2.0,2.0,5,1.4,False
25.829561087058604,20.88624155705306,2.5039414489006258,5.163170821079278,3.4501997452798765,0.9389168822275107,1,108,True,True,3.0,1.0,1.0,10,0.9,True
25.5382747248881,20.860710418241055,2.500876671654083,5.166196943622358,3.454892995481237,0.9388452598951438,1,109,True,True,3.0,1.0,1.0,10,0.9,False
24.947919691762618,20.612068946030497,2.497112356441529,5.162454949674161,3.4520211996236316,0.9389338193490795,1,110,True,True,3.0,1.0,1.0,10,1.0,True
24.83467022132071,20.641825330876035,2.496288044110299,5.168564976345742,3.4591576116115146,0.9387891839781262,1,111,True,True,3.0,1.0,1.0,10,1.0,False
24.49625554693364,20.462389217018245,2.4945861089701142,5.165263386905562,3.456184659733177,0.9388673598114514,1,112,True,True,3.0,1.0,1.0,10,1.1,True
24.5007021912017,20.508956674439375,2.4957387119257515,5.177017157531808,3.4673252266219086,0.9385888235551866,1,113,True,True,3.0,1.0,1.0,10,1.1,False
24.387822361848464,20.399857107084898,2.4959874061392733,5.172246341736721,3.4650558673649985,0.9387019568151231,1,114,True,True,3.0,1.0,1.0,10,1.2,True
24.559543201665893,20.47468622603557,2.4989325667454847,5.195691235995066,3.4874487499702522,0.9381449905891819,1,115,True,True,3.0,1.0,1.0,10,1.2,False
24.663567714236393,20.471243181536273,2.501158595698235,5.18548427890892,3.482173403650313,0.9383877807211264,1,116,True,True,3.0,1.0,1.0,10,1.3,True
24.98965964310634,20.592326180965,2.5058763763094536,5.231551974178344,3.5214161315104735,0.9372881955622666,1,117,True,True,3.0,1.0,1.0,10,1.3,False
25.261015322900587,20.69342948076267,2.5099435026415557,5.206853228085181,3.5042742678360046,0.9378789367686525,1,118,True,True,3.0,1.0,1.0,10,1.4,True
25.70065681128482,20.886706464588226,2.5166690367199442,5.295145575579238,3.5804704258184445,0.9357543071235996,1,119,True,True,3.0,1.0,1.0,10,1.4,False
25.230075735196493,20.592085386894194,2.4768877338390047,5.075207320104048,3.416718647423165,0.9409804649367243,1,120,True,True,3.0,2.0,1.0,10,0.9,True
25.16528644936282,20.631583793634785,2.478033107089687,5.0892635354808835,3.4273831290583447,0.9406530930460885,1,121,True,True,3.0,2.0,1.0,10,0.9,False
24.38300916757356,20.30858118370238,2.470548519362797,5.075304137500546,3.4195208495328666,0.940978213138179,1,122,True,True,3.0,2.0,1.0,10,1.0,True
24.528452021878365,20.39669664711972,2.473573862621178,5.091567794030397,3.43139418478935,0.9405993400521738,1,123,True,True,3.0,2.0,1.0,10,1.0,False
23.953125532345553,20.13886854257356,2.4685480252395493,5.079023016593317,3.425790415572585,0.9408916861835027,1,124,True,True,3.0,2.0,1.0,10,1.1,True
24.27683470727351,20.271933793018444,2.473138360956929,5.100742867763193,3.441384822021527,0.9403850655848853,1,125,True,True,3.0,2.0,1.0,10,1.1,False
24.053669884027638,20.068952963027847,2.4704844226790086,5.087479726785488,3.4375255568666176,0.9406946884459418,1,126,True,True,3.0,2.0,1.0,10,1.2,True
24.4644516005924,20.255859678624223,2.476511629614143,5.121577993074748,3.462945940250434,0.9398970498399202,1,127,True,True,3.0,2.0,1.0,10,1.2,False
24.520140855208687,20.152550399052647,2.4761729813811804,5.102462850432453,3.4559344087710384,0.9403448542099998,1,128,True,True,3.0,2.0,1.0,10,1.3,True
24.982118406603412,20.387706189469903,2.4836630559995236,5.161741471288841,3.501792087595058,0.9389506975163984,1,129,True,True,3.0,2.0,1.0,10,1.3,False
25.186956652417926,20.389178431886776,2.4855130407703836,5.125813726662775,3.4804255815909917,0.9397975940242989,1,130,True,True,3.0,2.0,1.0,10,1.4,True
25.6985225075592,20.689825594341606,2.4946735352040714,5.232626725677332,3.5669362267471465,0.9372624263338141,1,131,True,True,3.0,2.0,1.0,10,1.4,False
29.45616487901642,24.08787303753354,2.8540470061171748,5.760435919923446,3.9082272864658734,0.9239675634494278,1,132,True,True,3.0,2.0,2.0,10,0.9,True
28.501269675571823,23.539279364603264,2.845114638472508,5.7646538828323965,3.912216299479673,0.9238561762504419,1,133,True,True,3.0,2.0,2.0,10,0.9,False
