Interval_Score_95,Interval_Score_90,CRPS,RMSE,MAE,R2,Outer_Fold,Hyper_Row,SNV,SG,window_length,polyorder,deriv,bin_size,ST,ABS
2.892864787812654,2.3500495411110793,0.2752368746540334,0.5738503687931317,0.3721942842591862,0.8524770083063904,1,0,True,True,3.0,1.0,1.0,5,0.9,True
2.8505616977622767,2.3217678416159844,0.27464557926784633,0.5714402334115707,0.3720851859487959,0.8537135806136389,1,1,True,True,3.0,1.0,1.0,5,0.9,False
2.7972966380741284,2.303547251128381,0.2746499598258733,0.5742781801291111,0.3724813912894581,0.8522569665083112,1,2,True,True,3.0,1.0,1.0,5,1.0,True
2.789108371876734,2.290411556168325,0.2743983724996428,0.5721144705756422,0.37241385946935884,0.8533681729152365,1,3,True,True,3.0,1.0,1.0,5,1.0,False
2.738323262496884,2.2782651538559633,0.27451782857206025,0.5747111498834201,0.3728702232847708,0.8520341045534007,1,4,True,True,3.0,1.0,1.0,5,1.1,True
2.758537327674796,2.2775856963088437,0.27455640446990437,0.5728513350220151,0.37286882644197883,0.8529902158223013,1,5,True,True,3.0,1.0,1.0,5,1.1,False
2.7255531240562902,2.268779958218211,0.27481663509556925,0.5751797841623377,0.3735113360604264,0.8517926957611293,1,6,True,True,3.0,1.0,1.0,5,1.2,True
2.755072843058748,2.2814366297501167,0.2751070251984808,0.5736351486560508,0.37361045413732863,0.852587643295528,1,7,True,True,3.0,1.0,1.0,5,1.2,False
2.7403534693437073,2.2810925053847955,0.27551696601945547,0.5757108355495694,0.374465258383985,0.8515188960541938,1,8,True,True,3.0,1.0,1.0,5,1.3,True
2.779093449572193,2.3025812979416624,0.27604147109568866,0.574473430383928,0.374632406765582,0.852156486393296,1,9,True,True,3.0,1.0,1.0,5,1.3,False
2.7893366581678056,2.3043867075426547,0.27661221546987663,0.5763547375045143,0.375643499494435,0.8511865738777762,1,10,True,True,3.0,1.0,1.0,5,1.4,True
2.831622123425672,2.337328459780146,0.2773550601698335,0.5754211028441264,0.37614900650767424,0.8516683078915251,1,11,True,True,3.0,1.0,1.0,5,1.4,False
2.8717652294904954,2.3431082383780457,0.2755872918869256,0.5753043067273499,0.3751274576277419,0.8517285170403395,1,12,True,True,3.0,2.0,1.0,5,0.9,True
2.843222208143451,2.3155969056767134,0.2750796708114082,0.5735799119623755,0.37502728596141593,0.852616031302004,1,13,True,True,3.0,2.0,1.0,5,0.9,False
2.781341638713866,2.2937993928267613,0.2749597989275898,0.5755441238367798,0.37537547553070466,0.851604876562529,1,14,True,True,3.0,2.0,1.0,5,1.0,True
2.7796295388467183,2.282336569120807,0.27480271483328284,0.5740478676982763,0.37532820317889,0.8523754464894012,1,15,True,True,3.0,2.0,1.0,5,1.0,False
2.7224023639737807,2.263087913122284,0.2747980804191075,0.5757574282922782,0.37574227238687863,0.8514948616904423,1,16,True,True,3.0,2.0,1.0,5,1.1,True
2.739937530535301,2.2690297285771472,0.27493103446783257,0.5745123960564499,0.3757660705904473,0.8521364297048403,1,17,True,True,3.0,2.0,1.0,5,1.1,False
2.7101372003889685,2.2572860159554624,0.2750623832549446,0.5759966822789006,0.37625027284715823,0.8513714144645635,1,18,True,True,3.0,2.0,1.0,5,1.2,True
2.7411249670373774,2.2759872112752344,0.2754449446320401,0.5749487118247991,0.3763878662029456,0.8519117532456548,1,19,True,True,3.0,2.0,1.0,5,1.2,False
2.7260593878102672,2.269370296977847,0.2757303701556076,0.5762828435202056,0.3769439400872543,0.8512236972746967,1,20,True,True,3.0,2.0,1.0,5,1.3,True
2.766554601814436,2.2985094042931165,0.2763367859939911,0.5753553325668054,0.37729414718599175,0.8517022143955979,1,21,True,True,3.0,2.0,1.0,5,1.3,False
2.76600656908157,2.297891782259707,0.27679508472851594,0.576695367569642,0.3780561991401675,0.8510106221490293,1,22,True,True,3.0,2.0,1.0,5,1.4,True
2.810278398333559,2.3303139408290137,0.2776145283916876,0.575791386328388,0.3787642678070871,0.8514773435784139,1,23,True,True,3.0,2.0,1.0,5,1.4,False
3.329472317769183,2.71629428763209,0.32600236046057574,0.6436950730717388,0.4500855789361796,0.8143808622623352,1,24,True,True,3.0,2.0,2.0,5,0.9,True
3.170851633767761,2.642463954100268,0.3244590373653312,0.6435660923661887,0.45015107203081645,0.8144552418551798,1,25,True,True,3.0,2.0,2.0,5,0.9,False
3.1409700455622116,2.6303745261582887,0.3240675949777383,0.6436241445052215,0.4501429596798282,0.8144217666425189,1,26,True,True,3.0,2.0,2.0,5,1.0,True
3.0362740730002082,2.578521709079328,0.32307154889738293,0.6434348146562274,0.45017066329592237,0.814530930760837,1,27,True,True,3.0,2.0,2.0,5,1.0,False
3.009296263710479,2.5655464017123695,0.3226332252543988,0.6435149345171577,0.4502506309856372,0.81448473903836,1,28,True,True,3.0,2.0,2.0,5,1.1,True
2.947329303910655,2.5309262123967287,0.3220823517376922,0.643272485911205,0.4502595194133435,0.8146245009650033,1,29,True,True,3.0,2.0,2.0,5,1.1,False
2.9238375416561064,2.517001800876513,0.3216463185512303,0.6433505708139561,0.45041857979993166,0.8145794938904849,1,30,True,True,3.0,2.0,2.0,5,1.2,True
2.911962154954881,2.4963653510198687,0.3214669268136742,0.6430908013061033,0.4504330485306816,0.8147292003539459,1,31,True,True,3.0,2.0,2.0,5,1.2,False
2.87740361531687,2.484419726263758,0.3210653062447409,0.6431452103168958,0.45065496573107106,0.8146978491750902,1,32,True,True,3.0,2.0,2.0,5,1.3,True
2.8954985427655813,2.480014869031532,0.3212027976685602,0.6429118240750922,0.4507273957530379,0.8148323106469241,1,33,True,True,3.0,2.0,2.0,5,1.3,False
2.8828924294942557,2.470884765473522,0.3208693206732982,0.6429107404157612,0.4511583435000411,0.8148329348647957,1,34,True,True,3.0,2.0,2.0,5,1.4,True
2.9150153135183317,2.477598934696901,0.3212783310286662,0.6427626484032026,0.45131237230578447,0.8149182300803304,1,35,True,True,3.0,2.0,2.0,5,1.4,False
2.8556838850863016,2.3347079076113237,0.2743437752089952,0.5669237648468417,0.3706701357894659,0.8560168382784876,1,36,True,True,7.0,1.0,1.0,5,0.9,True
2.844000089469498,2.325205654511947,0.27421855653434707,0.5671932123822416,0.37069014852963184,0.8558799411154792,1,37,True,True,7.0,1.0,1.0,5,0.9,False
2.777586185810944,2.300903968732454,0.27399911154384815,0.5672796618721082,0.3708891225019979,0.8558360052756859,1,38,True,True,7.0,1.0,1.0,5,1.0,True
2.7813524971252406,2.3026557148631457,0.2741854582545987,0.5676862419590957,0.3709992346430895,0.8556292810850831,1,39,True,True,7.0,1.0,1.0,5,1.0,False
2.7384170353997805,2.2814477253470145,0.27412777596919036,0.5676979472192883,0.37130032134089525,0.8556233273940249,1,40,True,True,7.0,1.0,1.0,5,1.1,True
2.7592205942763854,2.294753159664122,0.2745764635835926,0.5682493094609697,0.37151425519297193,0.8553427468393359,1,41,True,True,7.0,1.0,1.0,5,1.1,False
2.733472351481169,2.2793723882540413,0.2746950605701347,0.5682024451300979,0.3720496273433678,0.8553666060353416,1,42,True,True,7.0,1.0,1.0,5,1.2,True
2.7678049710405492,2.304430264953477,0.27537387203789254,0.5688579799771613,0.3723420769519592,0.8550326865916134,1,43,True,True,7.0,1.0,1.0,5,1.2,False
2.7593601679985853,2.298902712981798,0.2756777276875608,0.5688159956712668,0.37316358275450295,0.8550540842959432,1,44,True,True,7.0,1.0,1.0,5,1.3,True
2.8059651108476924,2.330626045503924,0.2765649584555746,0.5695302661570165,0.3734387941857039,0.8546898343703563,1,45,True,True,7.0,1.0,1.0,5,1.3,False
2.823618943569202,2.3350816298417256,0.2770645577612317,0.5696230975708353,0.37462758373411637,0.8546424604263283,1,46,True,True,7.0,1.0,1.0,5,1.4,True
2.8765925865771895,2.3697398381430506,0.2781527935990975,0.5703529440434454,0.37500490449671997,0.8542697344866146,1,47,True,True,7.0,1.0,1.0,5,1.4,False
2.833409292291625,2.3378793650305454,0.2745104605022378,0.5669905101866273,0.3703660509905675,0.8559829332938493,1,48,True,True,7.0,2.0,1.0,5,0.9,True
2.8128919624011615,2.3198404242748296,0.27406000241859235,0.5656041078488485,0.36989646375095697,0.8566863718301977,1,49,True,True,7.0,2.0,1.0,5,0.9,False
2.7481706718826695,2.2978422394098104,0.27419218287935454,0.5676217610917639,0.3705520586913966,0.8556620760333951,1,50,True,True,7.0,2.0,1.0,5,1.0,True
2.747333507843807,2.289410819178042,0.2740665971758219,0.5664406350766965,0.37022231589443727,0.8562621372611686,1,51,True,True,7.0,2.0,1.0,5,1.0,False
2.714431830659655,2.270003605273462,0.2743452983507048,0.5683321460381857,0.37115788694267354,0.8553005689257807,1,52,True,True,7.0,2.0,1.0,5,1.1,True
2.727614254595354,2.2786215783043295,0.2744947644064729,0.5673932352146911,0.3708799532386063,0.85577827422388,1,53,True,True,7.0,2.0,1.0,5,1.1,False
2.7107402823583273,2.269481757830771,0.27492538661419574,0.5691591868985676,0.3720223726054228,0.8548791272853029,1,54,True,True,7.0,2.0,1.0,5,1.2,True
2.7337453102831417,2.2895507264103827,0.27532076974718556,0.5684447037361053,0.3718038106073337,0.8552432480517733,1,55,True,True,7.0,2.0,1.0,5,1.2,False
