Interval_Score_95,Interval_Score_90,CRPS,RMSE,MAE,R2,Outer_Fold,Hyper_Row,SNV,SG,window_length,polyorder,deriv,bin_size,max_features,Factor
432.6823735422049,334.42471472123214,36.77462402212305,81.35721588321105,53.38949195386535,0.35477457495450193,1,0,True,True,3.0,1.0,1.0,5,0.35,0.9
420.39726633197756,332.58476290455826,36.83164805555859,81.35721588321105,53.38949195386535,0.35477457495450193,1,1,True,True,3.0,1.0,1.0,5,0.35,1.0
424.66780915254293,336.55683499971923,37.032655940585805,81.35721588321105,53.38949195386535,0.35477457495450193,1,2,True,True,3.0,1.0,1.0,5,0.35,1.1
450.2686135320355,355.310706072271,37.80159091053271,81.35721588321105,53.38949195386535,0.35477457495450193,1,3,True,True,3.0,1.0,1.0,5,0.35,1.3
430.7857493019142,332.7319112989099,36.939391214478476,81.57532025969654,53.58570953713885,0.35131046623429574,1,4,True,True,3.0,1.0,1.0,5,0.5,0.9
418.05369524638854,332.84830317138847,36.975539537882305,81.57532025969654,53.58570953713885,0.35131046623429574,1,5,True,True,3.0,1.0,1.0,5,0.5,1.0
426.78235600093234,334.7069919456501,37.16338420325871,81.57532025969654,53.58570953713885,0.35131046623429574,1,6,True,True,3.0,1.0,1.0,5,0.5,1.1
438.7569261847907,349.64875983307513,37.892114379588214,81.57532025969654,53.58570953713885,0.35131046623429574,1,7,True,True,3.0,1.0,1.0,5,0.5,1.3
437.58073261023446,335.84322817393894,36.81281169945037,81.58454694991588,53.45827988063394,0.35116371606909946,1,8,True,True,3.0,1.0,1.0,5,0.65,0.9
424.65257036416546,333.21024202215983,36.88207638326965,81.58454694991588,53.45827988063394,0.35116371606909946,1,9,True,True,3.0,1.0,1.0,5,0.65,1.0
424.41785336095126,337.5959003080569,37.08928570039695,81.58454694991588,53.45827988063394,0.35116371606909946,1,10,True,True,3.0,1.0,1.0,5,0.65,1.1
453.9873309172889,349.8315119175914,37.85484265609913,81.58454694991588,53.45827988063394,0.35116371606909946,1,11,True,True,3.0,1.0,1.0,5,0.65,1.3
432.7453841868119,333.1273086676379,36.73384166571047,81.22871928411983,53.2986380691613,0.3568111195411785,1,12,True,True,3.0,2.0,1.0,5,0.35,0.9
423.49258629544164,333.0073218774193,36.79222873949182,81.22871928411983,53.2986380691613,0.3568111195411785,1,13,True,True,3.0,2.0,1.0,5,0.35,1.0
427.88150905588833,337.67012725632395,36.99688394831566,81.22871928411983,53.2986380691613,0.3568111195411785,1,14,True,True,3.0,2.0,1.0,5,0.35,1.1
449.7468393868841,356.5364797557084,37.77137551190568,81.22871928411983,53.2986380691613,0.3568111195411785,1,15,True,True,3.0,2.0,1.0,5,0.35,1.3
428.25481468879275,330.76514958109163,36.89444963948981,81.47423067533974,53.529587439343615,0.3529172052287991,1,16,True,True,3.0,2.0,1.0,5,0.5,0.9
417.6983815096774,333.42601430441795,36.93737058773352,81.47423067533974,53.529587439343615,0.3529172052287991,1,17,True,True,3.0,2.0,1.0,5,0.5,1.0
426.90172804417494,334.5951355516783,37.128634496950795,81.47423067533974,53.529587439343615,0.3529172052287991,1,18,True,True,3.0,2.0,1.0,5,0.5,1.1
440.09351327293547,351.56936478299355,37.866144334685885,81.47423067533974,53.529587439343615,0.3529172052287991,1,19,True,True,3.0,2.0,1.0,5,0.5,1.3
438.3582537511805,337.47012887357926,36.81221616582337,81.55326376656666,53.49530029925946,0.3516612066766709,1,20,True,True,3.0,2.0,1.0,5,0.65,0.9
425.2599899475807,333.4100788931276,36.87958858118724,81.55326376656666,53.49530029925946,0.3516612066766709,1,21,True,True,3.0,2.0,1.0,5,0.65,1.0
424.7415520018891,338.08331474505985,37.093846845154665,81.55326376656666,53.49530029925946,0.3516612066766709,1,22,True,True,3.0,2.0,1.0,5,0.65,1.1
452.5413066442306,352.1233565690534,37.87066765164398,81.55326376656666,53.49530029925946,0.3516612066766709,1,23,True,True,3.0,2.0,1.0,5,0.65,1.3
438.4744287332927,343.18838182422036,36.91612809333874,80.78600652856792,53.49799075098738,0.3638030297317567,1,24,True,True,3.0,2.0,2.0,5,0.35,0.9
435.255928082258,347.6537549945301,37.154205879064776,80.78600652856792,53.49799075098738,0.3638030297317567,1,25,True,True,3.0,2.0,2.0,5,0.35,1.0
448.08331974324324,357.7181556928858,37.555063973201264,80.78600652856792,53.49799075098738,0.3638030297317567,1,26,True,True,3.0,2.0,2.0,5,0.35,1.1
487.02690153243117,388.5570964651015,38.758181773568694,80.78600652856792,53.49799075098738,0.3638030297317567,1,27,True,True,3.0,2.0,2.0,5,0.35,1.3
435.0547607007417,344.1188572740207,36.99405230480922,81.02647184017434,53.72108123556241,0.36001002170625196,1,28,True,True,3.0,2.0,2.0,5,0.5,0.9
