Interval_Score_95,Interval_Score_90,CRPS,RMSE,MAE,R2,Outer_Fold,Hyper_Row,SNV,SG,window_length,polyorder,deriv,bin_size,max_features,Factor
1.4092858580268381,1.2096135211292618,0.16045790791873163,0.29519740153628177,0.22634294530154273,0.5394360229803958,1,0,True,True,3.0,1.0,1.0,5,0.35,0.9
1.4334512622720899,1.213990182328191,0.16052843226767183,0.29519740153628177,0.22634294530154273,0.5394360229803958,1,1,True,True,3.0,1.0,1.0,5,0.35,1.0
1.485747768685917,1.2282880814061703,0.1612434570347708,0.29519740153628177,0.22634294530154273,0.5394360229803958,1,2,True,True,3.0,1.0,1.0,5,0.35,1.1
1.62683472923912,1.3338308730798778,0.16417748893620154,0.29519740153628177,0.22634294530154273,0.5394360229803958,1,3,True,True,3.0,1.0,1.0,5,0.35,1.3
1.411337154814829,1.2183273505497048,0.16003759152263908,0.295110875784766,0.22549941093969145,0.5397059766025105,1,4,True,True,3.0,1.0,1.0,5,0.5,0.9
1.4408082047685833,1.2039389901823283,0.16011116655598875,0.295110875784766,0.22549941093969145,0.5397059766025105,1,5,True,True,3.0,1.0,1.0,5,0.5,1.0
1.483429406035476,1.226957155243297,0.16081255497267233,0.295110875784766,0.22549941093969145,0.5397059766025105,1,6,True,True,3.0,1.0,1.0,5,0.5,1.1
1.6380772712611473,1.3324102077614142,0.1637364374494456,0.295110875784766,0.22549941093969145,0.5397059766025105,1,7,True,True,3.0,1.0,1.0,5,0.5,1.3
1.4274655941840035,1.211231351592831,0.16098191061565464,0.2961045862443723,0.22598350631136044,0.536600912640198,1,8,True,True,3.0,1.0,1.0,5,0.65,0.9
1.4371430575035062,1.2024277699859747,0.16098567934092567,0.2961045862443723,0.22598350631136044,0.536600912640198,1,9,True,True,3.0,1.0,1.0,5,0.65,1.0
1.4923976201658897,1.2349343188354818,0.16160857152011743,0.2961045862443723,0.22598350631136044,0.536600912640198,1,10,True,True,3.0,1.0,1.0,5,0.65,1.1
1.647362338485665,1.3328542233424063,0.16439924508821774,0.2961045862443723,0.22598350631136044,0.536600912640198,1,11,True,True,3.0,1.0,1.0,5,0.65,1.3
1.430815405722184,1.212717008378218,0.16024815781316548,0.29485386410484704,0.2254875455820477,0.540507366424744,1,12,True,True,3.0,2.0,1.0,5,0.35,0.9
1.440609747545582,1.2176276297335205,0.1603516726718373,0.29485386410484704,0.2254875455820477,0.540507366424744,1,13,True,True,3.0,2.0,1.0,5,0.35,1.0
1.484315061803508,1.2381833085950418,0.1610829891903386,0.29485386410484704,0.2254875455820477,0.540507366424744,1,14,True,True,3.0,2.0,1.0,5,0.35,1.1
1.6304299969447562,1.3322923547407817,0.16403419205385206,0.29485386410484704,0.2254875455820477,0.540507366424744,1,15,True,True,3.0,2.0,1.0,5,0.35,1.3
1.4192142558083602,1.2142711658421508,0.16036593542218017,0.29535045224816864,0.22577534361851334,0.5389583228547555,1,16,True,True,3.0,2.0,1.0,5,0.5,0.9
