Interval_Score_95,Interval_Score_90,CRPS,RMSE,MAE,R2,Outer_Fold,Hyper_Row,SNV,SG,window_length,polyorder,deriv,bin_size,n_components,Factor
40.601372187208256,35.131734268284475,4.539178533234075,8.404170724397572,6.389963553082066,0.8381629546548626,1,15,True,True,3.0,2.0,1.0,5,5,1.3
40.924303038909734,34.06946445412048,3.8759564238834625,7.406774956477883,5.361015605673649,0.8742967496539322,1,16,True,True,3.0,2.0,1.0,5,10,0.9
37.71601491863915,32.38482148040051,3.846995420253734,7.406774956477883,5.361015605673649,0.8742967496539322,1,17,True,True,3.0,2.0,1.0,5,10,1.0
36.47583794439399,31.619360358640925,3.832348940080191,7.406774956477883,5.361015605673649,0.8742967496539322,1,18,True,True,3.0,2.0,1.0,5,10,1.1
36.81031080712406,30.787896797823983,3.838581326253871,7.406774956477883,5.361015605673649,0.8742967496539322,1,19,True,True,3.0,2.0,1.0,5,10,1.3
70.11897093801849,48.02697015653122,4.437350254470803,8.15473256853962,5.827094666468748,0.847627127546374,1,20,True,True,3.0,2.0,1.0,5,25,0.9
64.48741929013846,45.83915723130269,4.385761188065069,8.15473256853962,5.827094666468748,0.847627127546374,1,21,True,True,3.0,2.0,1.0,5,25,1.0
60.0218041040646,43.85356780355674,4.344770061077938,8.15473256853962,5.827094666468748,0.847627127546374,1,22,True,True,3.0,2.0,1.0,5,25,1.1
56.75836005366605,40.099206425744384,4.292182274544781,8.15473256853962,5.827094666468748,0.847627127546374,1,23,True,True,3.0,2.0,1.0,5,25,1.3
64.82830067327677,48.59939885636462,5.189989156735488,9.80703725329457,7.184774132890017,0.7796242219527565,1,24,True,True,3.0,2.0,2.0,5,5,0.9
61.428571016089634,46.541723496553956,5.140549984234357,9.80703725329457,7.184774132890017,0.7796242219527565,1,25,True,True,3.0,2.0,2.0,5,5,1.0
56.98966723144139,44.028836374563184,5.105179696210805,9.80703725329457,7.184774132890017,0.7796242219527565,1,26,True,True,3.0,2.0,2.0,5,5,1.1
53.40999446795627,42.186855073264724,5.074530834678941,9.80703725329457,7.184774132890017,0.7796242219527565,1,27,True,True,3.0,2.0,2.0,5,5,1.3
104.83667084908758,67.95352806462643,5.9186880675376985,10.513441854107905,7.692199775861952,0.7467333284883653,1,28,True,True,3.0,2.0,2.0,5,10,0.9
98.58591337465013,64.22515388579266,5.845900209160972,10.513441854107905,7.692199775861952,0.7467333284883653,1,29,True,True,3.0,2.0,2.0,5,10,1.0
93.86439524062023,61.80326198646452,5.786057467892782,10.513441854107905,7.692199775861952,0.7467333284883653,1,30,True,True,3.0,2.0,2.0,5,10,1.1
85.823419652794,57.83790230420301,5.699199909595766,10.513441854107905,7.692199775861952,0.7467333284883653,1,31,True,True,3.0,2.0,2.0,5,10,1.3
137.572655170216,82.36184845964284,6.267757889036729,10.480797181033688,7.677921474616488,0.7483036937148477,1,32,True,True,3.0,2.0,2.0,5,25,0.9
129.57580901014913,79.17026649519445,6.189382984097581,10.480797181033688,7.677921474616488,0.7483036937148477,1,33,True,True,3.0,2.0,2.0,5,25,1.0
122.28957047535367,76.11634035928259,6.121534831376251,10.480797181033688,7.677921474616488,0.7483036937148477,1,34,True,True,3.0,2.0,2.0,5,25,1.1
111.17098699379466,70.71202763814627,6.0113071175147414,10.480797181033688,7.677921474616488,0.7483036937148477,1,35,True,True,3.0,2.0,2.0,5,25,1.3
40.707268600424285,34.22265718241035,4.526850500260597,8.428561792228185,6.418556091632985,0.8372222059160659,1,36,True,True,7.0,1.0,1.0,5,5,0.9
39.232365691286894,33.64951087071842,4.508130006426318,8.428561792228185,6.418556091632985,0.8372222059160659,1,37,True,True,7.0,1.0,1.0,5,5,1.0
38.84785132286304,33.81847382476066,4.506660291506258,8.428561792228185,6.418556091632985,0.8372222059160659,1,38,True,True,7.0,1.0,1.0,5,5,1.1
40.55377168757499,35.01752048051839,4.547921102590235,8.428561792228185,6.418556091632985,0.8372222059160659,1,39,True,True,7.0,1.0,1.0,5,5,1.3
37.87976352694081,31.716195539063783,3.8054953988047515,7.259854513736045,5.264533963446426,0.8792341774461477,1,40,True,True,7.0,1.0,1.0,5,10,0.9
36.123723257061286,30.884682933017604,3.7810427707455516,7.259854513736045,5.264533963446426,0.8792341774461477,1,41,True,True,7.0,1.0,1.0,5,10,1.0
36.18857114878815,30.103950771931512,3.7711825045905587,7.259854513736045,5.264533963446426,0.8792341774461477,1,42,True,True,7.0,1.0,1.0,5,10,1.1
36.99916502428565,30.366292764296723,3.788469624346259,7.259854513736045,5.264533963446426,0.8792341774461477,1,43,True,True,7.0,1.0,1.0,5,10,1.3
54.6842252994732,39.61608968651537,4.003222555227963,7.6072031905498605,5.479935484796366,0.8674016128387768,1,44,True,True,7.0,1.0,1.0,5,25,0.9
51.167207954395806,37.87081216465849,3.9703301457773823,7.6072031905498605,5.479935484796366,0.8674016128387768,1,45,True,True,7.0,1.0,1.0,5,25,1.0
49.58207173673849,36.79436183191131,3.950164645636356,7.6072031905498605,5.479935484796366,0.8674016128387768,1,46,True,True,7.0,1.0,1.0,5,25,1.1
47.999373732607374,35.71866266554235,3.9404783662205314,7.6072031905498605,5.479935484796366,0.8674016128387768,1,47,True,True,7.0,1.0,1.0,5,25,1.3
40.82219260095244,34.31415151290155,4.542929933795826,8.444815449335795,6.434962815994353,0.8365937984759537,1,48,True,True,7.0,2.0,1.0,5,5,0.9
39.46456577641101,33.893108055498445,4.523936752212885,8.444815449335795,6.434962815994353,0.8365937984759537,1,49,True,True,7.0,2.0,1.0,5,5,1.0
38.920854801236835,33.93185726744297,4.523035288608897,8.444815449335795,6.434962815994353,0.8365937984759537,1,50,True,True,7.0,2.0,1.0,5,5,1.1
40.74281208529028,35.02969225345517,4.563786941415054,8.444815449335795,6.434962815994353,0.8365937984759537,1,51,True,True,7.0,2.0,1.0,5,5,1.3
37.37141112234918,32.12873937231951,3.8115495303095686,7.2525938728103805,5.266519107690817,0.8794756144627904,1,52,True,True,7.0,2.0,1.0,5,10,0.9
36.02289852393213,30.875591084954,3.7856943373612317,7.2525938728103805,5.266519107690817,0.8794756144627904,1,53,True,True,7.0,2.0,1.0,5,10,1.0
35.7429293203666,29.891389930558425,3.77547963879473,7.2525938728103805,5.266519107690817,0.8794756144627904,1,54,True,True,7.0,2.0,1.0,5,10,1.1
36.62603040372796,30.250463108176874,3.791556530602638,7.2525938728103805,5.266519107690817,0.8794756144627904,1,55,True,True,7.0,2.0,1.0,5,10,1.3
51.72849174352429,38.58766600467824,4.030056968108714,7.604907219112585,5.4761760064658125,0.8674816412432405,1,56,True,True,7.0,2.0,1.0,5,25,0.9
45.76352594951989,36.74231468476175,3.992379958254268,7.604907219112585,5.4761760064658125,0.8674816412432405,1,57,True,True,7.0,2.0,1.0,5,25,1.0
43.785765370789754,35.608635213571844,3.967606491253588,7.604907219112585,5.4761760064658125,0.8674816412432405,1,58,True,True,7.0,2.0,1.0,5,25,1.1
41.75566557743363,33.13611589009273,3.948533089353131,7.604907219112585,5.4761760064658125,0.8674816412432405,1,59,True,True,7.0,2.0,1.0,5,25,1.3
50.650418903225834,41.47576943549298,4.666961352201884,9.04070648976133,6.613755996040464,0.8127193325811314,1,60,True,True,7.0,2.0,2.0,5,5,0.9
49.109552872537684,39.27355586371331,4.640293854873418,9.04070648976133,6.613755996040464,0.8127193325811314,1,61,True,True,7.0,2.0,2.0,5,5,1.0
47.147237947692496,38.59574274726753,4.630846118666165,9.04070648976133,6.613755996040464,0.8127193325811314,1,62,True,True,7.0,2.0,2.0,5,5,1.1
46.00487545651591,38.755903242481594,4.65249701943456,9.04070648976133,6.613755996040464,0.8127193325811314,1,63,True,True,7.0,2.0,2.0,5,5,1.3
62.516502750373334,45.688657274031954,4.734178689416124,8.833319372045686,6.4818320157314915,0.8212129435715847,1,64,True,True,7.0,2.0,2.0,5,10,0.9
57.67456314963891,43.544253191357086,4.690653559076963,8.833319372045686,6.4818320157314915,0.8212129435715847,1,65,True,True,7.0,2.0,2.0,5,10,1.0
52.660017381127986,42.11182171262268,4.6607219684360235,8.833319372045686,6.4818320157314915,0.8212129435715847,1,66,True,True,7.0,2.0,2.0,5,10,1.1
48.06417988226492,39.25689919806645,4.6354991395895215,8.833319372045686,6.4818320157314915,0.8212129435715847,1,67,True,True,7.0,2.0,2.0,5,10,1.3
77.37444650242351,52.94723567908968,4.919498473433834,8.886181168054014,6.416032446435793,0.8190666871911573,1,68,True,True,7.0,2.0,2.0,5,25,0.9
72.20815891838728,50.26022260939503,4.85951646775641,8.886181168054014,6.416032446435793,0.8190666871911573,1,69,True,True,7.0,2.0,2.0,5,25,1.0
68.65689638715865,47.800556210149416,4.811390478833247,8.886181168054014,6.416032446435793,0.8190666871911573,1,70,True,True,7.0,2.0,2.0,5,25,1.1
