Interval_Score_95,Interval_Score_90,CRPS,RMSE,MAE,R2,Outer_Fold,Hyper_Row,SNV,SG,window_length,polyorder,deriv,bin_size,n_components,Factor
414.66539408893203,319.03302080765394,35.18834083768125,76.84019105419358,50.689400594799416,0.4244325995462831,1,0,True,True,3.0,1.0,1.0,5,5,0.9
407.2537349163505,312.2766856367406,35.102568926871754,76.84019105419358,50.689400594799416,0.4244325995462831,1,1,True,True,3.0,1.0,1.0,5,5,1.0
429.5446399509444,320.95467563115426,35.17013580010059,76.84019105419358,50.689400594799416,0.4244325995462831,1,2,True,True,3.0,1.0,1.0,5,5,1.1
440.958248197861,349.8359031241416,35.70595249699237,76.84019105419358,50.689400594799416,0.4244325995462831,1,3,True,True,3.0,1.0,1.0,5,5,1.3
411.59400813639405,315.06049851929936,33.3748794783385,73.77981699169803,48.60200508419068,0.4693667458428875,1,4,True,True,3.0,1.0,1.0,5,10,0.9
398.016752919202,306.4813362730203,33.28112999783508,73.77981699169803,48.60200508419068,0.4693667458428875,1,5,True,True,3.0,1.0,1.0,5,10,1.0
400.52586233096287,305.29659195544974,33.31840883692564,73.77981699169803,48.60200508419068,0.4693667458428875,1,6,True,True,3.0,1.0,1.0,5,10,1.1
406.84993471447143,317.38968854346655,33.69332548153682,73.77981699169803,48.60200508419068,0.4693667458428875,1,7,True,True,3.0,1.0,1.0,5,10,1.3
553.4252894038219,389.77858384040877,38.00846290277121,83.17606620036737,58.68425401223626,0.32560231753958935,1,8,True,True,3.0,1.0,1.0,5,25,0.9
519.6317918264327,374.01383313242474,37.703297697818265,83.17606620036737,58.68425401223626,0.32560231753958935,1,9,True,True,3.0,1.0,1.0,5,25,1.0
492.79525496820327,361.8312587602406,37.50296317239626,83.17606620036737,58.68425401223626,0.32560231753958935,1,10,True,True,3.0,1.0,1.0,5,25,1.1
471.34940758998783,345.2545502376354,37.35762852505984,83.17606620036737,58.68425401223626,0.32560231753958935,1,11,True,True,3.0,1.0,1.0,5,25,1.3
414.1130960625147,318.51209103747266,35.174022110786396,76.83806183347029,50.681982690255644,0.4244644967355172,1,12,True,True,3.0,2.0,1.0,5,5,0.9
408.73941835233995,312.12006848213906,35.09273260653037,76.83806183347029,50.681982690255644,0.4244644967355172,1,13,True,True,3.0,2.0,1.0,5,5,1.0
430.30722981307207,321.04492957424753,35.16046236078089,76.83806183347029,50.681982690255644,0.4244644967355172,1,14,True,True,3.0,2.0,1.0,5,5,1.1
439.05075071745335,350.1485576297772,35.695934071572935,76.83806183347029,50.681982690255644,0.4244644967355172,1,15,True,True,3.0,2.0,1.0,5,5,1.3
407.6112470767531,313.3907939207926,33.41854381107927,73.88829576333325,48.60770863353108,0.46780521416393783,1,16,True,True,3.0,2.0,1.0,5,10,0.9
398.09061388567864,307.30124238372224,33.32825292783794,73.88829576333325,48.60770863353108,0.46780521416393783,1,17,True,True,3.0,2.0,1.0,5,10,1.0
402.69653330944385,305.409398968449,33.360374979737976,73.88829576333325,48.60770863353108,0.46780521416393783,1,18,True,True,3.0,2.0,1.0,5,10,1.1
407.47494378121223,316.93880493712516,33.73040057907758,73.88829576333325,48.60770863353108,0.46780521416393783,1,19,True,True,3.0,2.0,1.0,5,10,1.3
550.9795764196799,392.39029898582424,37.920282092421566,82.93373990466708,58.45586383407002,0.3295261922401702,1,20,True,True,3.0,2.0,1.0,5,25,0.9
