Interval_Score_95,Interval_Score_90,CRPS,RMSE,MAE,R2,Outer_Fold,Hyper_Row,SNV,SG,window_length,polyorder,deriv,bin_size,n_components,Factor
7.562787361091869,6.396089514441187,0.8382580631084745,1.6424002145678838,1.2068125041668376,0.629608847971519,1,0,True,True,3.0,1.0,1.0,5,5,0.9
7.280301953421158,6.297228829806234,0.8348074910764898,1.6424002145678838,1.2068125041668376,0.629608847971519,1,1,True,True,3.0,1.0,1.0,5,5,1.0
7.198772623346381,6.345420414996913,0.834655635624172,1.6424002145678838,1.2068125041668376,0.629608847971519,1,2,True,True,3.0,1.0,1.0,5,5,1.1
7.468732143742769,6.644832884931734,0.8426089864524705,1.6424002145678838,1.2068125041668376,0.629608847971519,1,3,True,True,3.0,1.0,1.0,5,5,1.3
8.511292480133354,6.706780393962134,0.74445756227143,1.4785434762659602,1.0429606124651893,0.6998275594913101,1,4,True,True,3.0,1.0,1.0,5,10,0.9
8.025797258012192,6.548949145432371,0.7398805248676472,1.4785434762659602,1.0429606124651893,0.6998275594913101,1,5,True,True,3.0,1.0,1.0,5,10,1.0
7.728566584095119,6.465164522531694,0.7380373054873433,1.4785434762659602,1.0429606124651893,0.6998275594913101,1,6,True,True,3.0,1.0,1.0,5,10,1.1
7.503030146448895,6.43732197514478,0.7414246427626789,1.4785434762659602,1.0429606124651893,0.6998275594913101,1,7,True,True,3.0,1.0,1.0,5,10,1.3
11.059722659981585,7.89664721564567,0.8064203227685715,1.5073472077630738,1.1220119793057055,0.6880182290459629,1,8,True,True,3.0,1.0,1.0,5,25,0.9
10.410629806686872,7.41138438568953,0.7977698093063832,1.5073472077630738,1.1220119793057055,0.6880182290459629,1,9,True,True,3.0,1.0,1.0,5,25,1.0
9.971504997348395,7.192795803227191,0.7915807902980287,1.5073472077630738,1.1220119793057055,0.6880182290459629,1,10,True,True,3.0,1.0,1.0,5,25,1.1
9.533241557462992,6.8918052822152935,0.7849019021518581,1.5073472077630738,1.1220119793057055,0.6880182290459629,1,11,True,True,3.0,1.0,1.0,5,25,1.3
7.592809149513083,6.364672839235327,0.838140864318816,1.6422405941147569,1.2065181016300208,0.6296808391099058,1,12,True,True,3.0,2.0,1.0,5,5,0.9
7.2613539430353224,6.28885969475202,0.8346670159140427,1.6422405941147569,1.2065181016300208,0.6296808391099058,1,13,True,True,3.0,2.0,1.0,5,5,1.0
7.188380564156204,6.333731554782436,0.8345034846811722,1.6422405941147569,1.2065181016300208,0.6296808391099058,1,14,True,True,3.0,2.0,1.0,5,5,1.1
7.467686825291351,6.640759622062789,0.8423845810426145,1.6422405941147569,1.2065181016300208,0.6296808391099058,1,15,True,True,3.0,2.0,1.0,5,5,1.3
8.550276158450801,6.714209702504535,0.7466221291750308,1.4843884509960494,1.047497737065798,0.6974495864373806,1,16,True,True,3.0,2.0,1.0,5,10,0.9
7.989646188855585,6.566997991545735,0.7419919842452491,1.4843884509960494,1.047497737065798,0.6974495864373806,1,17,True,True,3.0,2.0,1.0,5,10,1.0
7.794649173108214,6.492556568924831,0.7400165624296478,1.4843884509960494,1.047497737065798,0.6974495864373806,1,18,True,True,3.0,2.0,1.0,5,10,1.1
7.485236614925948,6.428947910844264,0.743269374770394,1.4843884509960494,1.047497737065798,0.6974495864373806,1,19,True,True,3.0,2.0,1.0,5,10,1.3
11.012193074007714,7.823582672914985,0.807416529690836,1.5133986657554463,1.128798681398094,0.6855082110733427,1,20,True,True,3.0,2.0,1.0,5,25,0.9
10.303001406503066,7.408358527086403,0.7990276076289587,1.5133986657554463,1.128798681398094,0.6855082110733427,1,21,True,True,3.0,2.0,1.0,5,25,1.0
9.985792107395616,7.197533629780901,0.7928146251529928,1.5133986657554463,1.128798681398094,0.6855082110733427,1,22,True,True,3.0,2.0,1.0,5,25,1.1
9.392536075059452,6.861923257049698,0.7859620510384046,1.5133986657554463,1.128798681398094,0.6855082110733427,1,23,True,True,3.0,2.0,1.0,5,25,1.3
8.975096049401632,7.099901786729673,0.8255550748235988,1.5950892659645843,1.1751751781831135,0.6506404637569625,1,24,True,True,3.0,2.0,2.0,5,5,0.9
8.336808093209322,6.848575080611128,0.8181511762915814,1.5950892659645843,1.1751751781831135,0.6506404637569625,1,25,True,True,3.0,2.0,2.0,5,5,1.0
7.841591185240088,6.636868178223329,0.8135153134210992,1.5950892659645843,1.1751751781831135,0.6506404637569625,1,26,True,True,3.0,2.0,2.0,5,5,1.1
7.679807771453604,6.516663115004779,0.811723045532146,1.5950892659645843,1.1751751781831135,0.6506404637569625,1,27,True,True,3.0,2.0,2.0,5,5,1.3
13.67713661287518,9.859945315853068,0.9588044801332942,1.7294090658988663,1.3200098976037242,0.5893251756779048,1,28,True,True,3.0,2.0,2.0,5,10,0.9
12.372161928920434,9.208823341143837,0.9461376176857331,1.7294090658988663,1.3200098976037242,0.5893251756779048,1,29,True,True,3.0,2.0,2.0,5,10,1.0
11.632132831066267,8.642811428093866,0.9360854600455673,1.7294090658988663,1.3200098976037242,0.5893251756779048,1,30,True,True,3.0,2.0,2.0,5,10,1.1
10.94032414558771,7.949174711009251,0.9221465328762899,1.7294090658988663,1.3200098976037242,0.5893251756779048,1,31,True,True,3.0,2.0,2.0,5,10,1.3
22.75964442908061,14.062451300946192,1.1379943185232295,1.858893083677127,1.4522346895056988,0.5255270691516936,1,32,True,True,3.0,2.0,2.0,5,25,0.9
21.426055665010537,13.409722034889477,1.1236077840956609,1.858893083677127,1.4522346895056988,0.5255270691516936,1,33,True,True,3.0,2.0,2.0,5,25,1.0
20.61810159455317,12.865464092055563,1.1112991507370364,1.858893083677127,1.4522346895056988,0.5255270691516936,1,34,True,True,3.0,2.0,2.0,5,25,1.1
19.27122298316902,12.08688643728803,1.0924246001109295,1.858893083677127,1.4522346895056988,0.5255270691516936,1,35,True,True,3.0,2.0,2.0,5,25,1.3
7.663399028214921,6.514479368411554,0.8535865847674056,1.667544370055758,1.2298115633877778,0.6181811068401206,1,36,True,True,7.0,1.0,1.0,5,5,0.9
7.3124478478768005,6.358112669496775,0.8502064787540095,1.667544370055758,1.2298115633877778,0.6181811068401206,1,37,True,True,7.0,1.0,1.0,5,5,1.0
7.271330497514026,6.415434709321949,0.850215020512299,1.667544370055758,1.2298115633877778,0.6181811068401206,1,38,True,True,7.0,1.0,1.0,5,5,1.1
7.611899997869303,6.695112717696913,0.8583661907088621,1.667544370055758,1.2298115633877778,0.6181811068401206,1,39,True,True,7.0,1.0,1.0,5,5,1.3
8.431945174095272,6.7010344281614085,0.7517188049405465,1.4880322825815215,1.052498590773705,0.6959623802093173,1,40,True,True,7.0,1.0,1.0,5,10,0.9
8.001745274228194,6.589770414788192,0.7473938859170408,1.4880322825815215,1.052498590773705,0.6959623802093173,1,41,True,True,7.0,1.0,1.0,5,10,1.0
7.8182892755865785,6.487840388701069,0.7460145518955374,1.4880322825815215,1.052498590773705,0.6959623802093173,1,42,True,True,7.0,1.0,1.0,5,10,1.1
7.696976338497711,6.501796572224267,0.7505073740338658,1.4880322825815215,1.052498590773705,0.6959623802093173,1,43,True,True,7.0,1.0,1.0,5,10,1.3
9.020297961621985,6.656010635442203,0.7284193764317758,1.4282027112738602,1.0442762508217966,0.7199198542099263,1,44,True,True,7.0,1.0,1.0,5,25,0.9
8.497858652877545,6.4609232630825675,0.7232589325102211,1.4282027112738602,1.0442762508217966,0.7199198542099263,1,45,True,True,7.0,1.0,1.0,5,25,1.0
8.243090165198495,6.318096733774096,0.7204328596312014,1.4282027112738602,1.0442762508217966,0.7199198542099263,1,46,True,True,7.0,1.0,1.0,5,25,1.1
8.033423031971521,6.138613141642922,0.7200269159672735,1.4282027112738602,1.0442762508217966,0.7199198542099263,1,47,True,True,7.0,1.0,1.0,5,25,1.3
7.640817843368467,6.537223139943074,0.8532987996223518,1.6670686468768952,1.2300992639505224,0.6183989291558423,1,48,True,True,7.0,2.0,1.0,5,5,0.9
7.305109835771558,6.36608086167187,0.8499863033454044,1.6670686468768952,1.2300992639505224,0.6183989291558423,1,49,True,True,7.0,2.0,1.0,5,5,1.0
7.275084198070512,6.433820584601075,0.8499898475942793,1.6670686468768952,1.2300992639505224,0.6183989291558423,1,50,True,True,7.0,2.0,1.0,5,5,1.1
7.56970938135317,6.703395991221954,0.8580748044587985,1.6670686468768952,1.2300992639505224,0.6183989291558423,1,51,True,True,7.0,2.0,1.0,5,5,1.3
8.36295073369221,6.68659485507474,0.751223177120472,1.4842410915830095,1.046255766152865,0.6975096535153151,1,52,True,True,7.0,2.0,1.0,5,10,0.9
8.047307994022816,6.536595270964072,0.7472929706711626,1.4842410915830095,1.046255766152865,0.6975096535153151,1,53,True,True,7.0,2.0,1.0,5,10,1.0
7.8685847156032445,6.46197594385148,0.7461977422859689,1.4842410915830095,1.046255766152865,0.6975096535153151,1,54,True,True,7.0,2.0,1.0,5,10,1.1
7.972367699795842,6.494250749551056,0.7511191289242528,1.4842410915830095,1.046255766152865,0.6975096535153151,1,55,True,True,7.0,2.0,1.0,5,10,1.3
8.562424331587774,6.428863346057018,0.734912113900148,1.4325411687795582,1.0482228461594345,0.7182156684072384,1,56,True,True,7.0,2.0,1.0,5,25,0.9
8.10664834519815,6.264961928297807,0.7290161790852343,1.4325411687795582,1.0482228461594345,0.7182156684072384,1,57,True,True,7.0,2.0,1.0,5,25,1.0
7.7414469221616,6.066759729688689,0.7253067087561058,1.4325411687795582,1.0482228461594345,0.7182156684072384,1,58,True,True,7.0,2.0,1.0,5,25,1.1
7.692673318577763,5.883607772973282,0.7233994072808345,1.4325411687795582,1.0482228461594345,0.7182156684072384,1,59,True,True,7.0,2.0,1.0,5,25,1.3
7.63426842835187,6.413006014445992,0.7731586272274275,1.520287489517359,1.105471994123384,0.6826386310437103,1,60,True,True,7.0,2.0,2.0,5,5,0.9
7.345975811019493,6.199150920136439,0.7688755820375434,1.520287489517359,1.105471994123384,0.6826386310437103,1,61,True,True,7.0,2.0,2.0,5,5,1.0
7.256153988209519,6.0760556957781935,0.7673780057586308,1.520287489517359,1.105471994123384,0.6826386310437103,1,62,True,True,7.0,2.0,2.0,5,5,1.1
7.690180235517496,6.27101727784854,0.7718104372475388,1.520287489517359,1.105471994123384,0.6826386310437103,1,63,True,True,7.0,2.0,2.0,5,5,1.3
8.985235084823273,7.036557161060214,0.7799733168445349,1.5145322214527657,1.1157175125720902,0.6850369175846907,1,64,True,True,7.0,2.0,2.0,5,10,0.9
8.557434579064005,6.657842196513179,0.773688440996089,1.5145322214527657,1.1157175125720902,0.6850369175846907,1,65,True,True,7.0,2.0,2.0,5,10,1.0
8.31086396425166,6.506624187410977,0.7699189521883552,1.5145322214527657,1.1157175125720902,0.6850369175846907,1,66,True,True,7.0,2.0,2.0,5,10,1.1
8.037941607982983,6.495595823798103,0.7689560991362904,1.5145322214527657,1.1157175125720902,0.6850369175846907,1,67,True,True,7.0,2.0,2.0,5,10,1.3
12.077363799172486,8.447408035123738,0.8517029365170367,1.5831042192501337,1.1803942240699243,0.6558707165690655,1,68,True,True,7.0,2.0,2.0,5,25,0.9
11.330541098648041,8.09413827806838,0.8417182681039698,1.5831042192501337,1.1803942240699243,0.6558707165690655,1,69,True,True,7.0,2.0,2.0,5,25,1.0
10.734059636796443,7.7340763902259315,0.8344034331046607,1.5831042192501337,1.1803942240699243,0.6558707165690655,1,70,True,True,7.0,2.0,2.0,5,25,1.1
