Interval_Score_95,Interval_Score_90,CRPS,RMSE,MAE,R2,Outer_Fold,Hyper_Row,SNV,SG,window_length,polyorder,deriv,bin_size,n_components,Factor
69.8913784748203,62.28452814380427,9.009531823273953,16.036984715654675,12.838161821710962,0.6388600465817631,1,0,True,True,3.0,1.0,1.0,5,5,0.9
68.5031922870831,60.7804573764774,8.965791876465138,16.036984715654675,12.838161821710962,0.6388600465817631,1,1,True,True,3.0,1.0,1.0,5,5,1.0
67.43947986488033,60.1121601520617,8.954950279605592,16.036984715654675,12.838161821710962,0.6388600465817631,1,2,True,True,3.0,1.0,1.0,5,5,1.1
67.30014895419492,62.01672286759662,9.005294395738503,16.036984715654675,12.838161821710962,0.6388600465817631,1,3,True,True,3.0,1.0,1.0,5,5,1.3
70.01719185341037,56.95895285323592,7.6987342826640806,13.794228855541494,10.787765382165757,0.7328070708568262,1,4,True,True,3.0,1.0,1.0,5,10,0.9
67.34475728788487,54.91581177678985,7.631557703092729,13.794228855541494,10.787765382165757,0.7328070708568262,1,5,True,True,3.0,1.0,1.0,5,10,1.0
65.08926542288978,54.15722804710729,7.591282511757482,13.794228855541494,10.787765382165757,0.7328070708568262,1,6,True,True,3.0,1.0,1.0,5,10,1.1
62.240459110855646,54.24205707351234,7.569219538176256,13.794228855541494,10.787765382165757,0.7328070708568262,1,7,True,True,3.0,1.0,1.0,5,10,1.3
112.24195358809759,79.5988121275689,8.00301611313878,13.658147233059282,10.467153514905977,0.7380528442465435,1,8,True,True,3.0,1.0,1.0,5,25,0.9
104.97562261533015,74.90707615186093,7.903051606066451,13.658147233059282,10.467153514905977,0.7380528442465435,1,9,True,True,3.0,1.0,1.0,5,25,1.0
97.08000855966236,72.15319263333998,7.823750703830416,13.658147233059282,10.467153514905977,0.7380528442465435,1,10,True,True,3.0,1.0,1.0,5,25,1.1
91.03429579116249,67.32183697915409,7.720533816643154,13.658147233059282,10.467153514905977,0.7380528442465435,1,11,True,True,3.0,1.0,1.0,5,25,1.3
69.63144874043924,62.4399293988424,8.98623693933193,15.997173609289927,12.788926076459623,0.6406508489982847,1,12,True,True,3.0,2.0,1.0,5,5,0.9
68.40767886263316,60.7339792570062,8.943375559055271,15.997173609289927,12.788926076459623,0.6406508489982847,1,13,True,True,3.0,2.0,1.0,5,5,1.0
67.39948058894763,60.211337854763265,8.931366977389132,15.997173609289927,12.788926076459623,0.6406508489982847,1,14,True,True,3.0,2.0,1.0,5,5,1.1
67.0974510958178,61.76101537292058,8.982266162558986,15.997173609289927,12.788926076459623,0.6406508489982847,1,15,True,True,3.0,2.0,1.0,5,5,1.3
69.77086038475426,57.77675247409576,7.702461025150123,13.849281125369444,10.803072252273218,0.7306701003771057,1,16,True,True,3.0,2.0,1.0,5,10,0.9
66.4085451405864,54.743925371870816,7.635759095902197,13.849281125369444,10.803072252273218,0.7306701003771057,1,17,True,True,3.0,2.0,1.0,5,10,1.0
64.39048801307896,53.946451602992646,7.595764828066526,13.849281125369444,10.803072252273218,0.7306701003771057,1,18,True,True,3.0,2.0,1.0,5,10,1.1
60.67862225419345,53.79398659855817,7.573226618367438,13.849281125369444,10.803072252273218,0.7306701003771057,1,19,True,True,3.0,2.0,1.0,5,10,1.3
116.20519326941353,80.82004454254064,8.021330778839886,13.65537218549543,10.432079480353018,0.7381592777117923,1,20,True,True,3.0,2.0,1.0,5,25,0.9
108.97860551652924,77.03223127517192,7.924356239606227,13.65537218549543,10.432079480353018,0.7381592777117923,1,21,True,True,3.0,2.0,1.0,5,25,1.0
100.57902096823756,73.39952855539254,7.848063677785843,13.65537218549543,10.432079480353018,0.7381592777117923,1,22,True,True,3.0,2.0,1.0,5,25,1.1
95.5272149859392,69.63636892051976,7.749628557101269,13.65537218549543,10.432079480353018,0.7381592777117923,1,23,True,True,3.0,2.0,1.0,5,25,1.3
88.66357415094306,74.5019274253372,9.439016269309482,16.40128596195953,13.04843671332365,0.6222661470041027,1,24,True,True,3.0,2.0,2.0,5,5,0.9
79.96255842665893,70.37791378571605,9.32180897676334,16.40128596195953,13.04843671332365,0.6222661470041027,1,25,True,True,3.0,2.0,2.0,5,5,1.0
74.60180184256807,66.88191482123125,9.23681657199277,16.40128596195953,13.04843671332365,0.6222661470041027,1,26,True,True,3.0,2.0,2.0,5,5,1.1
68.84577082272482,63.20378972771097,9.142369434762664,16.40128596195953,13.04843671332365,0.6222661470041027,1,27,True,True,3.0,2.0,2.0,5,5,1.3
145.68818355495492,101.4508618117169,9.71354777414987,16.0814603149417,12.642131342563907,0.6368541597507242,1,28,True,True,3.0,2.0,2.0,5,10,0.9
135.1663489920959,94.73150085430895,9.573458759107561,16.0814603149417,12.642131342563907,0.6368541597507242,1,29,True,True,3.0,2.0,2.0,5,10,1.0
127.09572025004137,89.20197354000724,9.456514914238461,16.0814603149417,12.642131342563907,0.6368541597507242,1,30,True,True,3.0,2.0,2.0,5,10,1.1
111.85542608658454,83.88793850421762,9.283851198291908,16.0814603149417,12.642131342563907,0.6368541597507242,1,31,True,True,3.0,2.0,2.0,5,10,1.3
241.30980951514508,143.73301117953918,10.719900278886776,17.044132214135825,13.032403084145026,0.5920754003486659,1,32,True,True,3.0,2.0,2.0,5,25,0.9
226.65309017354545,138.12629817866625,10.603627828160052,17.044132214135825,13.032403084145026,0.5920754003486659,1,33,True,True,3.0,2.0,2.0,5,25,1.0
213.55793023890288,133.74722493442957,10.503320554459135,17.044132214135825,13.032403084145026,0.5920754003486659,1,34,True,True,3.0,2.0,2.0,5,25,1.1
200.09085714129418,123.13734637831524,10.347950282655722,17.044132214135825,13.032403084145026,0.5920754003486659,1,35,True,True,3.0,2.0,2.0,5,25,1.3
70.70923009336924,63.66578572461404,9.228429543831052,16.39693153513711,13.250319796923664,0.6224666917762219,1,36,True,True,7.0,1.0,1.0,5,5,0.9
68.82936374795177,61.00479221351347,9.17841760695366,16.39693153513711,13.250319796923664,0.6224666917762219,1,37,True,True,7.0,1.0,1.0,5,5,1.0
67.48889238212118,60.9881270571027,9.161877724395712,16.39693153513711,13.250319796923664,0.6224666917762219,1,38,True,True,7.0,1.0,1.0,5,5,1.1
67.02377083935538,63.165847093298396,9.205448379385182,16.39693153513711,13.250319796923664,0.6224666917762219,1,39,True,True,7.0,1.0,1.0,5,5,1.3
67.00722718760736,56.50921110731216,7.846284841005611,13.992449145774456,11.145918580926418,0.7250728807439119,1,40,True,True,7.0,1.0,1.0,5,10,0.9
62.23561145398897,54.19249938828973,7.787349046104721,13.992449145774456,11.145918580926418,0.7250728807439119,1,41,True,True,7.0,1.0,1.0,5,10,1.0
59.98991528803039,53.31827626209648,7.753132389298838,13.992449145774456,11.145918580926418,0.7250728807439119,1,42,True,True,7.0,1.0,1.0,5,10,1.1
59.264505471617966,52.60812364825176,7.748275732254822,13.992449145774456,11.145918580926418,0.7250728807439119,1,43,True,True,7.0,1.0,1.0,5,10,1.3
82.51617252224683,64.85263530820683,7.464480563660808,13.128131509103174,10.070307398082528,0.757988533016507,1,44,True,True,7.0,1.0,1.0,5,25,0.9
73.57981734280219,61.647969182565596,7.3864833401644825,13.128131509103174,10.070307398082528,0.757988533016507,1,45,True,True,7.0,1.0,1.0,5,25,1.0
71.49984745217375,58.8078262816725,7.330284686012609,13.128131509103174,10.070307398082528,0.757988533016507,1,46,True,True,7.0,1.0,1.0,5,25,1.1
69.45443824224255,55.495093173670995,7.272024955437833,13.128131509103174,10.070307398082528,0.757988533016507,1,47,True,True,7.0,1.0,1.0,5,25,1.3
70.12010087920545,63.71998250608846,9.22835824145226,16.38851285477473,13.242579270150706,0.6228542662825065,1,48,True,True,7.0,2.0,1.0,5,5,0.9
69.02103656947973,61.01192275127945,9.178999842839273,16.38851285477473,13.242579270150706,0.6228542662825065,1,49,True,True,7.0,2.0,1.0,5,5,1.0
67.51234138372753,61.06363127716836,9.163114882802411,16.38851285477473,13.242579270150706,0.6228542662825065,1,50,True,True,7.0,2.0,1.0,5,5,1.1
67.17743330549659,63.015892273421215,9.20729338318141,16.38851285477473,13.242579270150706,0.6228542662825065,1,51,True,True,7.0,2.0,1.0,5,5,1.3
67.32219039054567,55.550322233944705,7.789521371394564,13.993571397385038,11.100386501555686,0.7250287784181297,1,52,True,True,7.0,2.0,1.0,5,10,0.9
62.82175276893402,54.09855867666132,7.7296002766148355,13.993571397385038,11.100386501555686,0.7250287784181297,1,53,True,True,7.0,2.0,1.0,5,10,1.0
61.14232358547465,53.23987787922129,7.6961964787692985,13.993571397385038,11.100386501555686,0.7250287784181297,1,54,True,True,7.0,2.0,1.0,5,10,1.1
59.286590547335614,52.47979085395243,7.689984402232151,13.993571397385038,11.100386501555686,0.7250287784181297,1,55,True,True,7.0,2.0,1.0,5,10,1.3
79.66027418333225,64.79933948688011,7.426948347607468,13.06729752481959,10.049941375302629,0.7602262331312954,1,56,True,True,7.0,2.0,1.0,5,25,0.9
73.81775371219884,59.732197640137365,7.3470792009200325,13.06729752481959,10.049941375302629,0.7602262331312954,1,57,True,True,7.0,2.0,1.0,5,25,1.0
69.38991545898654,57.76247593441438,7.290675864919223,13.06729752481959,10.049941375302629,0.7602262331312954,1,58,True,True,7.0,2.0,1.0,5,25,1.1
67.68966934541237,54.826118252050826,7.232534638890956,13.06729752481959,10.049941375302629,0.7602262331312954,1,59,True,True,7.0,2.0,1.0,5,25,1.3
71.77701916885499,63.765858455487624,8.739746517826019,15.645960524814889,12.294745290695117,0.6562564423708159,1,60,True,True,7.0,2.0,2.0,5,5,0.9
68.08921409684702,60.413042510891984,8.666785912294078,15.645960524814889,12.294745290695117,0.6562564423708159,1,61,True,True,7.0,2.0,2.0,5,5,1.0
66.51938689853223,58.978589265116774,8.625234487492552,15.645960524814889,12.294745290695117,0.6562564423708159,1,62,True,True,7.0,2.0,2.0,5,5,1.1
66.79081214574552,58.64422638914426,8.61443510515155,15.645960524814889,12.294745290695117,0.6562564423708159,1,63,True,True,7.0,2.0,2.0,5,5,1.3
88.34289518470585,68.06697796913066,8.161762823579004,14.751158218091371,11.202250250654334,0.6944499567734708,1,64,True,True,7.0,2.0,2.0,5,10,0.9
83.61287675897354,64.68166815314679,8.074562147288344,14.751158218091371,11.202250250654334,0.6944499567734708,1,65,True,True,7.0,2.0,2.0,5,10,1.0
80.87263692510713,62.840153825852504,8.015282253569875,14.751158218091371,11.202250250654334,0.6944499567734708,1,66,True,True,7.0,2.0,2.0,5,10,1.1
75.5605011406399,61.62743628558114,7.960369699074878,14.751158218091371,11.202250250654334,0.6944499567734708,1,67,True,True,7.0,2.0,2.0,5,10,1.3
141.4499913014877,95.09058657985275,9.060245789063408,15.377613272394917,11.750599926069333,0.6679465654994445,1,68,True,True,7.0,2.0,2.0,5,25,0.9
132.41467313746278,90.55698029252343,8.946314847305745,15.377613272394917,11.750599926069333,0.6679465654994445,1,69,True,True,7.0,2.0,2.0,5,25,1.0
123.26811291712174,86.49237479729949,8.854942900673475,15.377613272394917,11.750599926069333,0.6679465654994445,1,70,True,True,7.0,2.0,2.0,5,25,1.1
112.67038913736046,81.12895818431065,8.726520574726836,15.377613272394917,11.750599926069333,0.6679465654994445,1,71,True,True,7.0,2.0,2.0,5,25,1.3
69.92748158535106,63.649073097689474,9.277956495068532,16.504164583348246,13.324831468045284,0.6175125420769527,1,72,True,True,13.0,1.0,1.0,5,5,0.9
68.60014509708525,61.09250073787366,9.24226070191719,16.504164583348246,13.324831468045284,0.6175125420769527,1,73,True,True,13.0,1.0,1.0,5,5,1.0
67.915405865844,61.40728602076495,9.241007024515149,16.504164583348246,13.324831468045284,0.6175125420769527,1,74,True,True,13.0,1.0,1.0,5,5,1.1
67.26881490536361,62.69208106872972,9.313668161797953,16.504164583348246,13.324831468045284,0.6175125420769527,1,75,True,True,13.0,1.0,1.0,5,5,1.3
65.71833900507352,56.04566054164174,7.946561368381041,14.11858389022227,11.295937446103173,0.72009388626968,1,76,True,True,13.0,1.0,1.0,5,10,0.9
